episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
875,96,9.769584655761719,42,True,False,all_finished,0.0,9.599999999999982,9.599999999999984,7.6249999999999885,20,True,1.3192901192234905,10.891648204334468,22847225917.573944,-0.0018702793652789354,0.0,-0.010557460251651347,0.0,0.00020291459083480892,0.021684131472055827,-0.012427769343211314,0.00945927671967911,0.054503227442142976,8.662760750082148e-07,0.0,0.30766294489984886,0.0,0.0059192636491209325,0.6319136977328124,0.0,0.0,0.0,0.0,0.0,0.831753134727478,0.574999988079071,0.06533624976873398,0.20000000298023224,0.9047619104385376,0.9418604373931885,0.14225053078556263,0.2229299363057325,0.04303678125143051,471,0.0,0.0,0.0,471,60,0.12738853503184713,60,20,20,411,0.009459276683628559,-0.00838183518499136,0.13830524682998657,-0.17851409316062927,0.24676629900932312,0.030943652614951134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1436494772875665e-06,0.0,0.0,0.0,9.599999999999984,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,,0,0.7546875,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4495200231557343,0.8179548740386963,0.2786847949028015,0.010749005945399404,0.15200889706611634,-0.0009026533050928264,0.35974406599998476,0.17869070321321487,1.3702908635139466,0.2786847949028015,-0.2786847949028015,0.2453125,471,1920,0.224363774061203,0.33982402086257935,0.16576988101005555,0.5990338444709777,-0.01611364632844925,0.4560451149940491,0.13489574417471886,0,1.0,1.0,0.5252741228070178,9.980208333333332,65186040.85634076,1.0,0.5229166666666665,-0.112742498640975,0.3858290099824931,0.27308651134151773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9726281245318282e-08,0.0,0.4495200231557343,24.21875,40.0,False,0.0,0.0,0.0
876,104,10.72295618057251,42,True,False,all_finished,0.0,10.399999999999979,10.399999999999979,7.9999999999999885,20,True,1.3551337154267755,11.45601411250133,22781680116.37963,-0.0017749924242195674,0.0,-0.02059347680982716,0.0,0.0001804474611334417,0.02061861929310691,-0.022368506608975373,-0.0015694398547349189,0.04111865194007152,8.658102756330003e-07,0.0,0.4770589404354949,0.0,0.004180162262426504,0.4776413795517316,0.0,0.0,0.0,0.0,0.0,0.7103859782218933,0.5797618985176087,0.05781430006027222,0.1428571492433548,0.7358490824699402,0.8322147727012634,0.10416666666666667,0.3712121212121212,0.08112581819295883,528,0.0,0.0,0.0,528,107,0.20265151515151514,107,20,20,421,-0.0015694398898631334,-0.016366287134587765,0.14427126646041863,-0.17840038239955902,0.23541460931301117,0.039361827075481415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5674798188841283e-06,0.0,0.0,0.0,10.399999999999979,,,0.0,1.0,1.0,1.0,0.0,0.0,,0,0.7461538461538462,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4465355258663364,0.8214210331439971,0.30523383617401123,0.02134980820119381,0.14705882966518402,0.28294500708580017,0.45300212502479553,0.5091408491134644,2.3989901542663574,0.30523383617401123,-0.30523383617401123,0.25384615384615383,528,2080,-0.006529425270855427,0.6016577482223511,-0.21190418303012848,0.6163119077682495,-0.044612813740968704,0.408183217048645,0.029411764815449715,0,1.0,1.0,0.5586032388663968,10.613461538461543,69271486.16653807,1.0,0.38605769230769227,-0.04575911921480036,0.33485212298523687,0.28909300377043634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7374928592013514e-08,0.0,0.4465355258663364,22.951923076923077,38.0,False,0.0,0.0,0.0
877,119,13.38715147972107,42,True,False,all_finished,0.0,11.899999999999974,12.331996021270735,9.284615384615368,20,True,1.3704344818583052,11.131070461722167,21510959514.38189,-0.0018308536282203762,0.0,-0.028699033483660416,0.0,0.00036897876192286644,0.008296457433341982,-0.03064570651419645,-0.021980270318931138,0.046539046109941314,0.0029440499347869013,0.0,0.7295097882319924,0.0,0.00939215802934001,0.2116149576939394,0.0,0.0,0.0,0.0,0.0,0.6540378928184509,0.38006269037723545,0.05454313009977341,0.125,0.7207792401313782,0.9703124761581421,0.4645390070921986,0.4946808510638298,0.12110584229230881,564,0.0,0.0,0.0,558,176,0.3154121863799283,176,20,20,406,-0.021980270743370056,-0.024585017934441566,0.04118249639868728,-0.17845489084720612,0.1850639283657074,0.03485771268606186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005657118119807885,0.0,0.0,0.0,12.331996021270735,,,0.431996021270761,0.6,0.6,0.9408866995073891,0.4,0.0,,0,0.7630252100840336,0.0,0.0,0.0,0.99822695035461,0.0017730496453900709,0.0,0.99822695035461,0.0017730496453900709,0.4466113836011466,0.8091911435127257,0.3704430013895035,0.027263938449323177,0.19298245012760162,0.060449887067079544,1.3712489604949951,0.7457039058208466,4.315122008323669,0.3704430013895035,-0.3704430013895035,0.23697478991596638,564,2380,-0.47590285539627075,0.5237471461296082,-0.39718641340732574,0.6170328557491302,0.11369562149047852,0.4934201091527939,0.07894736900925636,0,1.0,1.0,0.7169836355594876,13.62268907563024,68638857.32828113,1.0,0.558823529411765,-0.15172089097883665,0.4189862523568934,0.2672653613780566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115819402315063,0.0,0.4466113836011466,23.823529411764707,40.0,False,0.0,0.0,0.0
878,102,11.179540634155273,42,True,False,all_finished,0.0,10.19999999999998,10.270248489379867,8.422222222222208,20,True,1.338095272292262,11.021832954646706,22673094891.343307,-0.0018636218690020337,0.0,-0.010198950184751854,0.0,0.00024290695829149215,0.014663743745607615,-0.012062589127652505,0.0028440615762465806,0.06908327674050561,6.32918557099693e-07,0.0,0.3780685930956278,0.0,0.00900440636642223,0.5438430908788873,0.0,0.0,0.0,0.0,0.0,0.8217915296554565,0.7472527623176575,0.0590914823114872,0.1428571492433548,0.8613291084766388,0.9090909361839294,0.053784860557768925,0.06573705179282868,0.041445933282375336,502,0.0,0.0,0.0,501,91,0.18163672654690619,91,20,20,415,0.0028440612368285656,-0.009094461798667908,0.1054946687072512,-0.1784520149230957,0.3261789083480835,0.024685490876436234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102476782283152e-06,0.0,0.0,0.0,10.270248489379867,,,0.07024848937988715,0.9,0.9,0.9879518072289156,0.1,0.0,,0,0.753921568627451,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4534919856422051,0.8259297996759414,0.43009430170059204,0.035956913605332375,0.1966666728258133,-0.003463032655417919,0.3581402748823166,0.17517700046300888,1.0205818116664886,0.43009430170059204,-0.43009430170059204,0.246078431372549,502,2040,0.007943212054669857,0.33574989438056946,0.11459551751613617,0.5577307045459747,0.10457437485456467,0.4754130095243454,0.08777777664363384,0,1.0,1.0,0.6431888544891649,12.220588235294121,68467387.39121264,1.0,0.3975490196078431,-0.10028612406095405,0.3706549291320474,0.27036880507109345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.707389863307702e-08,0.0,0.4534919856422051,23.95098039215686,40.0,False,0.0,0.0,0.0
879,93,9.732791185379028,42,True,False,all_finished,0.0,9.299999999999983,9.314583177566513,7.3555555555555445,20,True,1.339663975591847,10.990820412111248,22137150997.403263,-0.0018837213948238692,0.0,-0.012968837142813503,0.0,0.00020552085042203628,0.024027593105785654,-0.014852582806521132,0.009380531149686554,0.048192707121479654,6.20889697553585e-07,0.0,0.3317918307065875,0.0,0.005257999499800084,0.6147568417824351,0.0,0.0,0.0,0.0,0.0,0.8007299304008484,0.7259740471839905,0.060981541872024536,0.1666666716337204,0.8059821426868439,0.932584285736084,0.062,0.09,0.04824407026171684,500,0.0,0.0,0.0,498,84,0.1686746987951807,84,20,20,416,0.009380530565977097,-0.010625614784657955,0.15996260643005358,-0.17849835753440857,0.32221686840057373,0.03548092395067215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9101757182969497e-06,0.0,0.0,0.0,9.314583177566513,,,0.014583177566530381,0.9,0.9,0.9951923076923077,0.1,0.0,,0,0.7311827956989247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4401127560484794,0.8103659987449646,0.2853325704733531,0.012149262242019176,0.12624685590465864,-0.012149985879659653,0.5956235329310099,0.28537645439306897,0.9000324606895447,0.2853325704733531,-0.2853325704733531,0.26881720430107525,500,1860,0.1916414350271225,0.6478248238563538,0.3427846034367879,0.9129453897476196,0.15089415262142816,0.5094777146975199,0.040029490987459816,0,1.0,1.0,0.5720996038483303,10.869892473118261,69926933.86486848,1.0,0.36505376344086055,-0.023732183591872354,0.2958682799818053,0.272136096389933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.426888375785228e-08,0.0,0.4401127560484794,22.43010752688172,36.0,False,0.0,0.0,0.0
880,84,9.19459843635559,42,True,False,all_finished,0.0,8.399999999999986,8.399999999999984,7.07499999999999,20,True,1.367549346485954,11.178410402379136,21687669415.148212,-0.0018399721007316934,0.0,-0.009913740705894972,0.0,0.00020605825692497732,0.03159746823270724,-0.011753738321128375,0.02004978816850368,0.042242599684017126,5.857691479240785e-07,0.0,0.22760246193066266,0.0,0.00473074371910678,0.7254236088970655,0.0,0.0,0.0,0.0,0.0,0.8513845801353455,0.7190476179122924,0.06850449740886688,0.20000000298023224,0.8620689511299133,0.991304337978363,0.06345733041575492,0.08971553610503283,0.03644438087940216,457,0.0,0.0,0.0,457,43,0.09409190371991247,43,20,20,414,0.020049789920449257,-0.006784165045246482,0.18634851425886148,-0.17837946116924286,0.45166829228401184,0.041488032788038254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8722993775906367e-06,0.0,0.0,0.0,8.399999999999984,,,0.0,1.0,1.0,1.0,0.0,0.0,,0,0.7279761904761904,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.44227531459237934,0.8110130131244659,0.41818782687187195,0.02743487060070038,0.2028985470533371,0.00442342646420002,0.5142353177070618,0.2611229419708252,1.733642816543579,0.41818782687187195,-0.41818782687187195,0.2720238095238095,457,1680,0.329921692609787,0.43597713112831116,0.46787676215171814,0.6860984563827515,0.13896936178207397,0.427598774433136,0.08695652335882187,0,1.0,1.0,0.6366541353383447,12.096428571428575,65528205.678407826,1.0,0.6113095238095239,-0.11893528491732121,0.41685797771175737,0.2979226927944359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5514501894102787e-08,0.0,0.44227531459237934,26.666666666666668,43.0,False,0.0,0.0,0.0
881,100,10.805810689926147,42,True,False,all_finished,0.0,9.99999999999998,10.18697533607481,8.505263157894722,20,True,1.3394343719591457,11.143458506647093,22326317004.13662,-0.001830793958817911,0.0,-0.026769181705521686,0.0,0.00028028817258060655,0.01554304141085428,-0.02859999965630646,-0.012776670072871624,0.04119982585457434,5.399104865756707e-07,0.0,0.602408380924007,0.0,0.006307549707490816,0.3500837036034414,0.0,0.0,0.0,0.0,0.0,0.7140200734138489,0.4183673560619354,0.053353842347860336,0.125,0.7346938848495483,0.9856459498405457,0.3605683836589698,0.3765541740674956,0.09509477764368057,563,0.0,0.0,0.0,562,143,0.25444839857651247,143,20,20,425,-0.012776670046150684,-0.025476389564573765,0.10789623484015465,-0.1784292608499527,0.23661808669567108,0.0406147800385952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842682870163627e-06,0.0,0.0,0.0,10.18697533607481,,,0.18697533607482875,0.95,0.95,0.9858823529411764,0.05,0.0,,0,0.7185,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4387138357535005,0.8139437019824981,0.1992877572774887,0.04140708968043327,0.12941177189350128,0.14434745907783508,0.9406811594963074,0.6144888401031494,1.640127182006836,0.1992877572774887,-0.1992877572774887,0.2815,563,2000,-0.35777032375335693,0.6959353685379028,-0.22526225447654724,0.8767215609550476,0.2268989086151123,0.5188839435577393,0.0235294122248888,0,1.0,1.0,0.5419473684210524,10.296999999999999,69659729.59888543,1.0,0.4735000000000001,-0.04809962996806899,0.3420405070796059,0.2939408771115368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3991966874185935e-08,0.0,0.4387138357535005,26.09,40.05,False,0.0,0.0,0.0
882,136,13.243537187576294,42,True,False,all_finished,0.0,13.599999999999968,14.108919878005958,8.271428571428558,20,True,1.3325640871688325,11.068468540799604,21983053019.45977,-0.0018403476762217808,0.0,-0.032947150824002756,0.0,0.00048868193358665,0.009327263075843011,-0.03478753500152671,-0.024971589992096976,0.04124704174044023,8.180903780559586e-07,0.0,0.7384324836142816,0.0,0.010953850357166053,0.209365806197734,0.0,0.0,0.0,0.0,0.0,0.5979066491127014,0.43820226192474365,0.049553561955690384,0.11000000089406942,0.5,0.9552238583564758,0.7262658227848101,0.740506329113924,0.14179785549640656,632,0.0,0.0,0.0,626,247,0.39456869009584666,247,20,20,414,-0.02497158944606781,-0.02987849060446024,0.0666347537189722,-0.17849446833133698,0.11846905946731567,0.03720518946647644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6086750858700604e-06,0.0,0.0,0.0,14.108919878005958,,,0.5089198780059903,0.7,0.7,0.9154589371980676,0.3,0.0,,0,0.7676470588235295,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4427901876558738,0.8105922400951385,0.20073838531970978,0.03338566794991493,0.12903225421905518,0.05891801789402962,1.5194311141967773,0.8184328079223633,3.040865898132324,0.20073838531970978,-0.20073838531970978,0.2323529411764706,632,2720,-0.7057046294212341,0.7357011437416077,-0.5908915400505066,0.8334035873413086,0.14661066234111786,0.46917620301246643,0.06451612710952759,0,1.0,1.0,0.508862229102167,9.668382352941173,71354583.80711159,1.0,0.38639705882352926,-0.006924966811641642,0.29464958626053495,0.2877246194488933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.65013019762472e-08,0.0,0.44270161809297004,19.823529411764707,38.0,False,0.0,0.0,0.0
883,132,13.891799449920654,42,True,False,all_finished,0.0,13.199999999999969,13.308684120178196,9.212499999999984,20,True,1.3302341555369583,11.401937585218551,22582301267.95472,-0.001782359749493229,0.0,-0.021137305252893705,0.0,0.000199589648483637,0.008130458234722632,-0.022919681721327256,-0.014589633838120904,0.05701831523273561,5.348447807518407e-07,0.0,0.6761898289179414,0.0,0.0063849430496097145,0.2604063779549324,0.0,0.0,0.0,0.0,0.0,0.7163857817649841,0.3333333432674408,0.05762546509504318,0.1666666716337204,0.8333333134651184,0.9846075743436813,0.38321167883211676,0.40145985401459855,0.10182935744524002,548,0.0,0.0,0.0,548,131,0.23905109489051096,131,20,20,423,-0.014589632861316204,-0.0182790644466877,0.029136249981820555,-0.1784360259771347,0.17983774840831757,0.02656819112598896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.994564842206341e-06,0.0,0.0,0.0,13.308684120178196,,,0.1086841201782267,0.8,0.8,0.9858156028368794,0.2,0.0,,0,0.7924242424242425,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.440905463265085,0.812148779630661,0.37562891840934753,-0.004713878345986207,0.14656809717416763,-0.13550652687748274,0.9575343728065491,0.34288502236207324,1.8396269083023071,0.37562891840934753,-0.37562891840934753,0.20757575757575758,548,2640,-0.5095392465591431,0.8151994943618774,-0.21701988081137338,0.878358801205953,0.18458140144745508,0.5033093889554342,0.07404135229686896,0,1.0,1.0,0.6644736842105262,12.625000000000004,64738798.35732063,1.0,0.36287878787878786,-0.12738049017096098,0.4124471546266805,0.2850666644557197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6718940318519043e-08,0.0,0.4410070369357003,22.21969696969697,39.0,False,0.0,0.0,0.0
884,83,8.335924863815308,42,True,False,all_finished,0.0,8.299999999999986,8.309257326126085,6.552631578947361,20,True,1.3260926813433334,10.57754224385381,21359395921.506756,-0.0019401308369457035,0.0,-0.008492602281211617,0.0,0.0002159884322745896,0.03323253385744971,-0.010432758065452593,0.023015764224271536,0.04421301642075249,5.68515876625027e-07,0.0,0.1935351765787317,0.0,0.004922997245941924,0.7573282412386972,0.0,0.0,0.0,0.0,0.0,0.8631065487861633,0.75,0.07161983102560043,0.25,0.875,0.9895833134651184,0.07013574660633484,0.08597285067873303,0.031895291060209274,442,0.0,0.0,0.0,441,36,0.08163265306122448,36,20,20,406,0.023015765473246574,-0.005394547712057829,0.20280046314001074,-0.17854709923267365,0.45087870955467224,0.04182625561952591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0989636658425603e-06,0.0,0.0,0.0,8.309257326126085,,,0.00925732612609842,0.95,0.95,0.9975369458128078,0.05,0.0,,0,0.7337349397590361,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4393467693746718,0.80555981695652,0.2577086091041565,0.02325601503252983,0.0793650820851326,-0.12906116247177124,0.9610022902488708,0.35118240118026733,1.3708571195602417,0.2577086091041565,-0.2577086091041565,0.26626506024096386,442,1660,0.40754345059394836,0.6117503046989441,0.6787509918212891,0.8260625600814819,0.19885121285915375,0.5173170566558838,0.0476190485060215,0,1.0,1.0,0.5611921369689287,10.662650602409641,72127621.79077354,1.0,0.3801204819277111,-0.019911841800279956,0.30148382168982024,0.2815719798895402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4947295453375023e-08,0.0,0.4393467693746718,23.433734939759034,38.0,False,0.0,0.0,0.0
885,104,11.43276858329773,42,True,False,all_finished,0.0,10.399999999999979,10.4797911262512,8.361111111111098,20,True,1.3537840450194654,11.175740396656359,23034315610.027035,-0.0018311198435089898,0.0,-0.012669836338019371,0.0,0.00020579496704213737,0.01614942777276715,-0.015222154654927331,0.0011330680848819913,0.05796686696445497,0.02283062799558296,0.0,0.4010828237544467,0.0,0.006525294901568768,0.5115943863839466,0.0,0.0,0.0,0.0,0.0,0.7976493835449219,0.692307710647583,0.061331856995821,0.1666666716337204,0.7777777910232544,0.9836851954460144,0.055666003976143144,0.1073558648111332,0.05239216610789299,503,0.0,0.0,0.0,501,84,0.16766467065868262,84,20,20,423,0.0011330682318657637,-0.011065052356570959,0.09647787250578399,-0.17847619950771332,0.20752136409282684,0.028400888666510582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010028216885037545,0.0,0.0,0.0,10.4797911262512,,,0.0797911262512212,0.85,0.85,0.9881796690307328,0.15,0.0,,0,0.7576923076923077,0.0,0.0,0.001984126984126984,0.998015873015873,0.0,0.001984126984126984,0.998015873015873,0.0,0.4407691162544562,0.8149462580680846,0.38874484101931256,0.014903782866895199,0.19705677529176077,-0.02424150798469782,0.5136050085226694,0.23217228800058365,0.7743145028750101,0.38874484101931256,-0.38874484101931256,0.2423076923076923,504,2080,-0.01732506975531578,0.48043158650398254,0.13184165209531784,0.7445036172866821,0.12804439663887024,0.5140994985898336,0.05509528890252113,0,1.0,1.0,0.6981781376518229,13.26538461538461,68700403.02698994,1.0,0.5115384615384616,-0.18521878351246004,0.44395392636854525,0.2587351428560852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007211984733989307,0.0,0.44064066211487024,24.346153846153847,40.0,False,0.0,0.0,0.0
886,101,10.778412342071533,42,True,False,all_finished,0.0,10.09999999999998,10.099999999999977,7.879999999999987,20,True,1.3563529597888722,12.3206544190887,23987250245.711365,-0.0016582666029859468,0.0,-0.007184421985599759,0.0,0.0001797180172653584,0.02651662095874147,-0.008842722278420891,0.017853616697585842,0.046660394069338175,9.479663793625897e-07,0.0,0.20215564879909886,0.0,0.005056915149748578,0.7461260940154351,0.0,0.0,0.0,0.0,0.0,0.8665909171104431,0.6666666865348816,0.0675981268286705,0.20000000298023224,0.8805031180381775,0.969412899017334,0.06638115631691649,0.10920770877944326,0.031076086685061455,467,0.0,0.0,0.0,467,36,0.07708779443254818,36,20,20,431,0.017853615805506706,-0.004186925478279591,0.17120352387428284,-0.1782718002796173,0.33916518092155457,0.03400223329663277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3065135140187975e-06,0.0,0.0,0.0,10.099999999999977,,,0.0,1.0,1.0,1.0,0.0,0.0,,0,0.7688118811881188,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.440783113280635,0.809875476360321,0.21986056119203568,0.019710455555468798,0.1112479493021965,-0.027355771511793137,0.8009133040904999,0.3728809803724289,1.4862026572227478,0.21986056119203568,-0.21986056119203568,0.2311881188118812,467,2020,0.4508340358734131,0.7803625464439392,0.5873194485902786,1.0601901412010193,0.10934964939951897,0.5066781342029572,0.04967159405350685,0,1.0,1.0,0.615789473684211,11.699999999999998,62397578.4516557,1.0,0.544554455445545,-0.13124186468766635,0.4191196907564746,0.2878778260688083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.368983522330517e-08,0.0,0.440676763575146,25.22772277227723,42.0,False,0.0,0.0,0.0
887,108,11.338001012802124,42,True,False,all_finished,0.0,10.799999999999978,10.79999999999998,8.144999999999987,20,True,1.3505149141321768,11.526199321497135,23512999777.24997,-0.0017879026475006291,0.0,-0.01282045781164403,0.0,0.00017912588378638457,0.01895998342807557,-0.014608379295354712,0.0045307300165070875,0.052978639660042307,5.581494013530914e-07,0.0,0.3798922808405454,0.0,0.0053115055295028125,0.5618170158205081,0.0,0.0,0.0,0.0,0.0,0.7906967997550964,0.6666666865348816,0.06007501110434532,0.1666666716337204,0.7835051417350769,0.9219247877597809,0.06692160611854685,0.14149139579349904,0.052948735654354095,523,0.0,0.0,0.0,523,92,0.17590822179732313,92,20,20,431,0.004530730191618204,-0.010223394725471735,0.13499507084488843,-0.17837662994861603,0.262210875749588,0.03125658631324768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361158814332982e-06,0.0,0.0,0.0,10.79999999999998,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,,0,0.7578703703703704,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4324035156061183,0.7891555637121199,0.25627999752759933,0.017499473877251148,0.13006756454706192,0.050217509269714355,0.5325494706630707,0.3162360042333603,0.6324883103370667,0.25627999752759933,-0.25627999752759933,0.24212962962962964,523,2160,0.10778757929801941,0.5356206893920898,0.25314467400312424,0.8805153667926788,0.15671498328447342,0.5708151459693909,0.03695101384073496,0,1.0,1.0,0.5886452241715395,11.18425925925928,65356002.054266326,1.0,0.42685185185185226,-0.05139278607686385,0.34782537684716996,0.2964325907703062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.883621019308155e-08,0.0,0.4324035156061183,22.61111111111111,38.64999999999999,False,0.0,0.0,0.0
