episode,steps,physical_steps,decision_steps,active_decision_ratio,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,mean_r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,mean_r_term,r_step,mean_cost_power,mean_cost_trust,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,v2v_link_break_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,mode_aux_loss,mode_aux_acc,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p50,action_regret_p95,oracle_match_rate_on_task,action_regret_mean_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,oracle_v2v_chosen_rsu_count,oracle_v2v_chosen_rsu_adv_mean,oracle_v2v_chosen_rsu_ret_mean,oracle_v2v_chosen_rsu_rew_mean,oracle_v2v_chosen_v2v_count,oracle_v2v_chosen_v2v_adv_mean,oracle_v2v_chosen_v2v_ret_mean,oracle_v2v_chosen_v2v_rew_mean,oracle_rsu_chosen_rsu_count,oracle_rsu_chosen_rsu_adv_mean,oracle_rsu_chosen_rsu_ret_mean,oracle_rsu_chosen_rsu_rew_mean,oracle_rsu_chosen_v2v_count,oracle_rsu_chosen_v2v_adv_mean,oracle_rsu_chosen_v2v_ret_mean,oracle_rsu_chosen_v2v_rew_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
77,16,16,320,20.0,9.062414646148682,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.6000000000000003,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.012800134718418121,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,262,-0.012800134718418121,-0.009121706709265709,0.012255888897925615,-0.05689571052789688,0.031246861442923546,0.017446687445044518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7137404580152672,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.4625,0.303125,0.234375,0.4625,0.303125,0.234375,0.567531789024902,0.9085042774677277,1.1393226385116577,0.01363315072376281,0.0859375,-0.02475525699555874,0.8146002650260925,0.00017945639265235514,0.00029501934768632053,0.0,0.0,0.359995698928833,8.77629257717822,1.1393226385116577,-1.1393226385116577,1.0,1.0,320,320,-0.04283862188458443,0.09783077985048294,-0.06795389652252197,0.1125774398446083,-0.047035318613052365,0.043879113346338275,0.4734375,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362983366008848,6.5625,10.0,False,0.0,0.0,0.0
78,16,16,320,20.0,9.574249267578125,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.6000000000000003,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0075597302056849,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,266,-0.0075597302056849,-0.0028805856127291918,0.010201707482337952,-0.05422033742070198,0.021080994978547096,0.01309210155159235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7631578947368421,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.43125,0.315625,0.253125,0.43125,0.315625,0.253125,0.5595008849197036,0.9126846760511398,1.1403965711593629,0.022178931161761284,0.134375,0.012568541709333659,0.6383387565612793,0.00018106694624293597,0.00025197023351211103,0.0,0.0,0.30914658308029175,7.8325775727382005,1.1403965711593629,-1.1403965711593629,1.0,1.0,320,320,0.006788168102502823,0.06055249273777008,-0.04222173020243645,0.07398937791585922,-0.04136086404323578,0.047401150315999986,0.26171875,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338411282980815,8.6875,16.25,False,0.0,0.0,0.0
79,10,10,200,20.0,6.036154747009277,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.9999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.008196738548576832,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,199,-0.008196738548576832,-0.0035709849325940013,0.01735718804411589,-0.046831727027893066,0.021431440487504005,0.015351737849414349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.5678391959798995,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.345,0.31,0.345,0.345,0.31,0.345,0.5490487024955849,0.8645212948322296,1.240898609161377,0.012108868546783924,0.1,-0.013571878522634506,0.6999475359916687,0.00015264144458342342,0.00021434760128613561,0.0,0.0,0.3117674946784973,9.780479196202295,1.240898609161377,-1.240898609161377,1.0,1.0,200,200,0.02785418927669525,0.07925185561180115,-0.030004464834928513,0.09821487218141556,-0.04123171493411064,0.05155602395534516,0.39200000315904615,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321269001346082,7.7,12.099999999999998,False,0.0,0.0,0.0
80,5,5,100,20.0,1.7027771472930908,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.007170302327722311,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,124,0.007170302327722311,0.002340828999876976,0.02443001791834831,-0.002853096928447485,0.02928086183965206,0.008311541751027107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.15,0.15,0.7096774193548387,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.4,0.34,0.26,0.4,0.34,0.26,0.537997097397844,0.8933690071105956,1.2501268625259399,0.013291379809379578,0.1679999977350235,-0.021258548088371753,1.066135573387146,0.00021138586453162134,0.0003029581712326035,0.0,0.0,0.48706401586532594,12.132716165259186,1.2501268625259399,-1.2501268625259399,1.0,1.0,100,100,0.027803275734186172,0.058209653943777084,0.03106175921857357,0.06052151322364807,0.013658749498426914,0.04294036850333214,0.4840000033378601,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227982584387064,2.2,6.599999999999999,False,0.0,0.0,0.0
81,5,5,100,20.0,1.8349778652191162,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0031008869409561157,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,120,0.0031008869409561157,0.001009157276712358,0.01170474775135517,-0.008566304109990597,0.011780532076954842,0.006575631909072399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6416666666666667,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.48,0.26,0.26,0.48,0.26,0.26,0.5522765537294058,0.8815417021512983,1.2541955947875976,0.015891286730766296,0.15199999809265136,-0.011462522589135915,0.8905725836753845,0.00019998043426312507,0.00032698913128115237,0.0,0.0,0.4090036153793335,15.568405162282648,1.2541955947875976,-1.2541955947875976,1.0,1.0,100,100,0.0063320184126496315,0.039546046406030655,0.011558367870748043,0.04156877025961876,0.006988630816340447,0.031022289395332338,0.5959999978542327,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527183807939291,2.6,8.399999999999999,False,0.0,0.0,0.0
82,11,11,220,20.0,5.541052341461182,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.004389770794659853,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,195,-0.004389770794659853,0.0008787974948063493,0.011884888634085655,-0.04534190520644188,0.020738624036312103,0.009904671460390091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6615384615384615,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5318181818181819,0.21818181818181817,0.25,0.5318181818181819,0.21818181818181817,0.25,0.5906881948806417,0.9292044758796691,1.1940935611724854,0.018457153625786305,0.14090908765792848,0.0009956095833331346,0.7778263330459595,0.00019079584744758905,0.0002307673799805343,0.0,0.0,0.3662377119064331,9.168863380339861,1.1940935611724854,-1.1940935611724854,1.0,1.0,220,220,-0.0245670173317194,0.07155045866966248,-0.011322679184377193,0.08466970175504684,0.003985791280865669,0.030601935088634492,0.2981818214058876,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5424585639668459,4.818181818181818,9.0,False,0.0,0.0,0.0
83,5,5,100,20.0,2.206228256225586,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.00481256190687418,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,133,0.00481256190687418,0.002890427131205797,0.009848606027662753,0.0024299907963722944,0.011064760386943817,0.00481256190687418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7218045112781954,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.64,0.15,0.21,0.64,0.15,0.21,0.5729140174678631,0.8829895555973053,1.4086654663085938,0.011398870032280684,0.10800000131130219,0.006119201984256506,1.153706669807434,0.00022815631818957628,0.00027791939792223277,0.0,0.0,0.5550526261329651,23.898494091241634,1.4086654663085938,-1.4086654663085938,1.0,1.0,100,100,0.014804468490183353,0.03623676300048828,0.015380442142486572,0.03601366877555847,0.011403889302164317,0.02036069631576538,0.7219999969005585,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262490462884307,0.8,3.1999999999999993,False,0.0,0.0,0.0
84,11,11,220,20.0,5.210740089416504,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0065747592598199844,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,192,-0.0065747592598199844,-0.00458676228299737,0.010972430929541588,-0.045519839972257614,0.01622653380036354,0.011333608068525791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6666666666666666,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.5874331354163587,0.9256218612194062,1.0806861162185668,0.013908666092902422,0.14999999850988388,-0.007770858028379735,0.6684818983078002,0.00016750213399063796,0.00022664199641440064,0.0,0.0,0.30505347847938535,7.154060647300031,1.0806861162185668,-1.0806861162185668,1.0,1.0,220,220,0.002906335052102804,0.06441923975944519,-0.023609880730509757,0.07842158824205399,-0.027889284119009972,0.04034545198082924,0.15727272629737854,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317938674241305,3.090909090909091,7.5,False,0.0,0.0,0.0
85,5,5,100,20.0,1.8130872249603271,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.004778042435646057,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,133,0.004778042435646057,0.0039041819982230663,0.011246052570641039,-0.0017907980363816023,0.01246803067624569,0.005494361277669668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6917293233082706,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.74,0.14,0.12,0.74,0.14,0.12,0.5792465869050759,0.8608314394950867,1.116114616394043,0.007976540178060532,0.09600000083446503,0.025082163885235785,1.0126887083053588,0.0002166182966902852,0.00027815838402602824,0.0,0.0,0.5093518555164337,29.407401676381163,1.116114616394043,-1.116114616394043,1.0,1.0,100,100,0.006095172371715307,0.03508618846535683,0.017637818679213525,0.03680226057767868,0.016582376975566148,0.025836411118507385,0.5839999914169312,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5206041125953198,0.4,1.5999999999999996,False,0.0,0.0,0.0
86,10,10,200,20.0,5.481516122817993,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.9999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0017645685002207756,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,196,-0.0017645685002207756,0.0011423102114349604,0.016053578956052653,-0.041528183966875076,0.020318221300840378,0.011156642809510231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6377551020408163,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.67,0.165,0.165,0.67,0.165,0.165,0.6091289901823709,0.9596978276968002,1.1135672807693482,0.014939810964278877,0.10699999779462814,0.016918094642460347,0.7981419205665589,0.00016433462442364544,0.00025686229928396643,0.0,0.0,0.393928462266922,13.816520011893303,1.1135672807693482,-1.1135672807693482,1.0,1.0,200,200,0.0063523841090500355,0.04638795927166939,-0.0004840307985432446,0.05274493768811226,-0.0006023387890309095,0.026644310727715493,0.3920000076293945,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360125667601824,1.8,4.549999999999999,False,0.0,0.0,0.0
87,17,17,340,20.0,9.4402494430542,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.7000000000000004,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.007720977067947388,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,263,-0.007720977067947388,-0.00788838416337967,0.016062252968549712,-0.05833728611469269,0.037016164511442184,0.015066252090036869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6996197718631179,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,0.14411764705882352,0.17352941176470588,0.6823529411764706,0.14411764705882352,0.17352941176470588,0.5983637298146883,0.8938230216503142,0.9732119798660278,-0.0013026329688727856,0.0859375,0.01160521525889635,0.9907611966133117,0.0001636669971048832,0.0002308462164364755,0.0,0.0,0.48771896958351135,18.46814470174115,0.9732119798660278,-0.9732119798660278,1.0,1.0,340,340,-0.037091732025146484,0.06420499831438065,-0.04957047775387764,0.07439921647310258,-0.04328246787190437,0.03465337753295898,0.70859375,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312449494705481,2.235294117647059,4.599999999999998,False,0.0,0.0,0.0
88,8,8,160,20.0,4.232982158660889,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.7999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0012112723197788,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,202,0.0012112723197788,0.006568197626620531,0.01188457915559411,-0.02860403247177601,0.01240302249789238,0.010646640323102474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.5495049504950495,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.7375,0.15625,0.10625,0.7375,0.15625,0.10625,0.6332664354926064,0.881924083828926,1.0862490653991699,0.012826432846486569,0.09249999970197678,-0.005413439311087132,2.784732151031494,0.0002245803567348048,0.00026461915113031866,0.0,0.0,1.365472936630249,50.45371809605711,1.0862490653991699,-1.0862490653991699,1.0,1.0,160,160,0.07052681595087051,0.03651108220219612,0.006499410048127175,0.04465577378869057,-0.041310621052980424,0.0333824522793293,0.7225000083446502,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349824393168092,1.0,3.0,False,0.0,0.0,0.0
