episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
68,28,2.0203700065612793,2.8000000000000003,idle,terminated,0.03828418627381325,1.0719570909653762,1.0719570909653762,0.13644484281539915,0.04161575436592102,0.8,0.8,0.9744680851063829,1.7250000000000003,2.4250000000000007,16,2.9481751227378856,2.800000000000001,0.03444554368979206,0.2654392242724269,0.012196777424539985,-0.03654376681361882,4,0.2,0.08620689655172414,0.8836206896551724,0.03017241379310345,0.08620689655172414,0.8836206896551724,0.03017241379310345,0.46751392303433803,2.8214285714285716,7.649999999999999,0.46554506988490396,0.8477525383234024,0.0,2.520858188859161e-10,5.982542933269386e-11,2.6120639262661165e-10,0.0,0.800000011920929,0.20000000298023224,212,20,29.214784167393766,0.0357142857142857,0.0,0.0,0.0,0.5857142857142857,0.41428571428571426,0.41428571428571426,0.0,0.0,0.019828201818747056,0.013761620257131629,0.06609400606249023,0.03597851201703,0.0,0.0,0.8692849700632815,0.08638374872237337,232,328,0,0.0,unified_latency_centric_excl_energy_interf,-0.008031981624662876,1.0996928215026855,1.0996928215026855,1.0996928572654725,0.7988928854465485,0.019163115695118905,0.0688267856836319,0.9481089055538178,0.4142857142857143,0.415234375,0.0,1.2028375029563905,0.7404645025730133,5,10,0.0335194356739521,0.03249864894896745,-1,-1,0,False,0.0002,0.0,0.095253
69,27,2.155623435974121,2.7,idle,terminated,0.028328213840723038,0.7648618208071382,0.7648618208071382,0.11425683498382568,0.03193540871143341,0.65,0.65,0.9047619047619048,1.8153846153846156,2.3000000000000007,13,2.922892587184907,2.700000000000001,0.07249420798502126,0.4922130550681018,0.02133943402603693,-0.03695322590845604,7,0.35,0.05603448275862069,0.9181034482758621,0.02586206896551724,0.05603448275862069,0.9181034482758621,0.02586206896551724,0.47701152711848005,1.7777777777777777,5.699999999999999,0.47589558183296937,0.8532323837280273,7.381691785601774e-11,4.241714729458223e-10,1.3330708759085041e-10,6.136953056845584e-10,0.0045871559633027525,0.800000011920929,0.20000000298023224,218,13,31.008121342973464,0.07407407407407404,0.0,0.0,0.0,0.5703703703703704,0.4296296296296296,0.4296296296296296,0.0,0.0,0.02223001340301045,0.013397124562092239,0.07410004467670149,0.04379257717922968,0.0,0.0,0.8360725263122016,0.11060733313046113,232,308,0,0.0,unified_latency_centric_excl_energy_interf,0.007478462113067508,1.1177523136138916,1.1177523136138916,1.1177523851394653,0.7550588428974152,0.005363551765913144,0.039864228945225476,0.8772527813911438,0.42962962962962964,0.428515625,0.030737704038619994,1.212464487552643,0.7640771508216858,5,10,0.018149102106690407,0.01718139378353953,-1,-1,0,False,0.0002,0.0,0.095226
70,29,2.2370734214782715,2.9000000000000004,idle,terminated,0.022779501974582672,0.6606056589445315,0.6606056589445315,0.11271059811115262,0.02691996842622757,0.6,0.6,0.8217054263565892,1.9000000000000001,2.3800000000000003,13,3.189909873008728,2.9000000000000012,0.05634140122056946,0.36012617701302085,0.018046626828978486,-0.04434863217945772,8,0.4,0.03686635944700461,0.9262672811059908,0.03686635944700461,0.03686635944700461,0.9262672811059908,0.03686635944700461,0.469174382655785,1.3448275862068966,3.599999999999998,0.4677858413339735,0.8548174798488616,9.338804382585941e-11,4.852134249944129e-10,6.302670191304927e-11,2.437080925954404e-10,0.0,0.800000011920929,0.20000000298023224,209,8,26.985626427373383,0.10344827586206894,0.0,0.0,0.0,0.6258620689655172,0.3741379310344828,0.3741379310344828,0.0,0.0,0.017924186930968318,0.010139018873323875,0.05974728976989437,0.05184942033134748,0.0,0.0,0.8168935086281176,0.12027334948607196,217,363,0,0.0,unified_latency_centric_excl_energy_interf,-0.0042533740401268,2.0340312719345093,2.0340312719345093,2.0340312004089354,0.762641704082489,0.013643650605808943,0.04129415638744831,2.0456463098526,0.3741379310344828,0.376171875,0.0,1.8067341566085815,2.7226332426071167,5,10,0.0309236329048872,0.029090041294693943,-1,-1,0,False,0.0002,0.0,0.095197
71,28,2.1074180603027344,2.8000000000000003,idle,terminated,0.024182861670851707,0.6771200854839137,0.6771200854839137,0.09730495214462279,0.027616577222943306,0.5,0.5,0.8368200836820083,1.7900000000000005,2.365,10,3.1986563682556155,2.800000000000001,0.08372916916310326,0.46242416945855014,0.027565724846457244,-0.038392367533275094,10,0.5,0.039603960396039604,0.9207920792079208,0.039603960396039604,0.039603960396039604,0.9207920792079208,0.039603960396039604,0.47390527250411524,1.6071428571428572,4.0,0.4727368518699711,0.8360498696565628,4.85505073644088e-11,2.811645499756206e-10,7.403064966604589e-11,3.012081001285675e-10,0.0,0.800000011920929,0.20000000298023224,194,8,26.989559339369833,0.14285714285714282,0.0,0.0,0.0,0.6392857142857142,0.36071428571428577,0.36071428571428577,0.0,0.0,0.020389846983471054,0.010670474785548818,0.06796615661157018,0.05189239872487301,0.0,0.0,0.8161362746844305,0.12208039801239581,202,358,0,0.0,unified_latency_centric_excl_energy_interf,-0.0040179741568863395,1.0131755948066712,1.0131755948066712,1.013175618648529,0.7543565273284912,0.005476789479143917,0.07218293473124504,0.4057844340801239,0.3607142857142857,0.3578125,0.0,0.9980910181999206,1.0538160920143127,5,10,0.015224182046949863,0.014723504986613987,-1,-1,0,False,0.0002,0.0,0.095169
72,28,2.3095614910125732,2.8000000000000003,idle,terminated,0.03147079423069954,0.8811821525999576,0.8811821525999576,0.12174781709909435,0.03393762558698654,0.75,0.75,0.9341085271317829,1.982352941176471,2.600000000000001,17,2.9661881732940687,2.800000000000001,0.04934473103337883,0.33615792277425227,0.020894043846719487,-0.03588047555514748,5,0.25,0.02857142857142857,0.9387755102040817,0.0326530612244898,0.02857142857142857,0.9387755102040817,0.0326530612244898,0.4846352608408779,2.9285714285714284,8.0,0.48421237811172774,0.8677373647689819,2.7266322880081795e-11,3.2425951784764705e-10,7.585158889877874e-11,3.468099710191019e-10,0.0,0.800000011920929,0.20000000298023224,238,7,31.61550241935375,0.0357142857142857,0.0,0.0,0.0,0.5625,0.4375,0.4375,0.0,0.0,0.021341460896440113,0.009844946749865075,0.0711382029881337,0.04169785720015803,0.0,0.0,0.8357949867243166,0.11389742520873669,245,315,0,0.0,unified_latency_centric_excl_energy_interf,0.011625050008296967,1.1266357898712158,1.1266357898712158,1.1266358017921447,0.7438581347465515,0.01628577560186386,0.04820659700781107,0.460915869474411,0.4375,0.434375,0.0,1.184874415397644,0.9037508487701416,5,10,0.026443488895893097,0.02482185214757919,-1,-1,0,False,0.0002,0.0,0.095141
73,27,2.0250084400177,2.7,idle,terminated,0.04781610146164894,1.2910346082216346,1.2910346082216346,0.18163788467645642,0.05124414339661598,0.85,0.85,0.956,1.6882352941176473,2.2000000000000006,17,2.841979081630708,2.700000000000001,0.07234926389922827,0.4285862836224086,0.019972466082213255,-0.03470680651841341,3,0.15,0.029288702928870293,0.9707112970711297,0.0,0.029288702928870293,0.9707112970711297,0.0,0.48234607338629387,2.5555555555555554,7.399999999999999,0.4817373172961661,0.8431996136903763,5.653077138345619e-11,3.334087214645896e-10,8.165068621224236e-11,3.704198239806722e-10,0.0,0.800000011920929,0.20000000298023224,232,7,32.96808675069948,0.11111111111111108,0.0,0.0,0.0,0.5574074074074075,0.44259259259259254,0.44259259259259254,0.0,0.0,0.02486657581420492,0.013451343160650492,0.08288858604734968,0.029098485130227326,0.0,0.0,0.8868260443646966,0.0781788423990927,239,301,0,0.0,unified_latency_centric_excl_energy_interf,-0.0024878788739442826,1.2554507613182069,1.2554507613182069,1.2554507613182069,0.7019169569015503,0.008167485968442634,0.03135193269699812,0.9704202532768249,0.4425925925925926,0.446484375,0.0,1.3380349636077882,0.924864673614502,5,10,0.022715594619512558,0.019414369901642196,-1,-1,0,False,0.0002,0.0,0.095114
74,28,2.0438995361328125,2.8000000000000003,idle,terminated,0.034787919372320175,0.9740617438248318,0.9740617438248318,0.14820709601044646,0.03854667395353317,0.75,0.75,0.9437751004016064,1.9777777777777787,2.7150000000000007,18,2.9184193205833453,2.800000000000001,0.06981613239164704,0.4300380438275079,0.020897393924254607,-0.03027841602052957,5,0.25,0.01680672268907563,0.957983193277311,0.025210084033613446,0.01680672268907563,0.957983193277311,0.025210084033613446,0.4803472360404807,2.857142857142857,7.0,0.479806334280127,0.857878768444061,3.0644878995511604e-11,4.542723627820597e-10,8.665731326962245e-11,3.625132291573684e-10,0.0,0.800000011920929,0.20000000298023224,234,4,30.164105200329438,0.0357142857142857,0.0,0.0,0.0,0.575,0.42500000000000004,0.42500000000000004,0.0,0.0,0.023811324922172358,0.011927568246920348,0.0793710830739078,0.038191983225457346,0.0,0.0,0.8434326534454538,0.10842645179927228,238,322,0,0.0,unified_latency_centric_excl_energy_interf,-0.0031945484108291565,1.0835346579551697,1.0835346579551697,1.0835346698760986,0.6642630577087403,0.006760828709229827,0.03387675303965807,0.6650269210338593,0.425,0.418359375,0.0,1.1076616764068603,0.9990980684757232,5,10,0.03444446250796318,0.027291776333004218,-1,-1,0,False,0.0002,0.0,0.095086
75,31,2.3386995792388916,3.1,idle,terminated,0.02135530672967434,0.6620144802802113,0.6620144802802113,0.10514657944440842,0.024976160377264023,0.55,0.55,0.8796992481203008,2.025000000000001,2.500000000000001,12,3.5621858692169197,3.1000000000000014,0.06443321806949819,0.374371755600391,0.02522397737325124,-0.04230782131994936,9,0.45,0.04602510460251046,0.9497907949790795,0.0041841004184100415,0.04602510460251046,0.9497907949790795,0.0041841004184100415,0.4762878495809292,1.7419354838709677,6.0,0.47569994502508445,0.8492787480354307,5.900148772330915e-11,3.3634291046746865e-10,9.233912939832223e-11,4.259487054736329e-10,0.0,0.800000011920929,0.20000000298023224,228,11,27.602390373177276,0.06451612903225803,0.0,0.0,0.0,0.614516129032258,0.38548387096774195,0.38548387096774195,0.0,0.0,0.015881814064480623,0.006114064477502869,0.05293938021493538,0.05643886979352119,0.0,0.0,0.8029094539897064,0.12980917334044,239,381,0,0.0,unified_latency_centric_excl_energy_interf,0.004727892950177193,0.9866128206253052,0.9866128206253052,0.9866128087043762,0.6884313344955444,0.0055161171476356685,0.05375600615516305,0.4491501569747925,0.38548387096774195,0.38515625,0.0,0.9522963225841522,1.0957256078720092,5,10,0.025353634729981422,0.018781223101541386,-1,-1,0,False,0.0002,0.0,0.095055
76,35,2.5064637660980225,3.5,idle,terminated,0.01769418455660343,0.6192964828333354,0.6192964828333354,0.10343183949589722,0.02262207120656967,0.55,0.55,0.9427480916030534,1.9857142857142862,2.5100000000000007,14,3.780227506160737,3.5000000000000018,0.06982512756317738,0.4480922286045688,0.01937729992041595,-0.04639929124287217,9,0.45,0.028112449799196786,0.9598393574297188,0.012048192771084338,0.028112449799196786,0.9598393574297188,0.012048192771084338,0.45600798456796576,2.2,8.0,0.4550446557628847,0.8129806399345396,3.0113004104159735e-11,3.05467746930521e-10,7.438261118153378e-11,2.9388359523707654e-10,0.0,0.800000011920929,0.20000000298023224,242,7,24.138579200135162,0.02857142857142856,0.0,0.0,0.0,0.6442857142857142,0.35571428571428576,0.35571428571428576,0.0,0.0,0.016555358523793307,0.007782926242238197,0.05518452841264434,0.06026310063506359,0.0,0.0,0.7936369681291905,0.1353211774107696,249,451,0,0.0,unified_latency_centric_excl_energy_interf,0.002235368266701698,1.2403634071350098,1.2403634071350098,1.2403634071350098,0.5966895282268524,0.012360471225110813,0.030146849621087313,0.8580140769481659,0.3557142857142857,0.358203125,0.013707411056384445,1.398896086215973,0.8040051221847534,5,10,0.024371491745114326,0.022286588884890074,-1,-1,0,False,0.0002,0.0,0.09502000000000001
77,28,2.112889289855957,2.8000000000000003,idle,terminated,0.02996015176177025,0.8388842204358495,0.8388842204358495,0.11751734726130961,0.033620648086071014,0.6,0.6,0.7890295358649789,1.8166666666666667,2.6350000000000007,12,3.12329583644867,2.800000000000001,0.11123583782288242,0.503414645875493,0.033024345021220064,-0.04320490973336366,8,0.4,0.010309278350515464,0.9845360824742269,0.005154639175257732,0.010309278350515464,0.9845360824742269,0.005154639175257732,0.48686843643330835,2.1785714285714284,7.599999999999994,0.48675013405883366,0.8336555123329162,8.310366630959187e-11,2.835345763729788e-10,8.660246131331206e-11,2.970198934026945e-10,0.0,0.800000011920929,0.20000000298023224,192,2,26.935748132173906,0.17857142857142852,0.0,0.0,0.0,0.6535714285714286,0.3464285714285714,0.3464285714285714,0.0,0.0,0.017586643282266987,0.008730255416496401,0.05862214427422327,0.04100523005047658,0.0,0.0,0.8545109523350041,0.09509593847806097,194,366,0,0.0,unified_latency_centric_excl_energy_interf,-0.003519895952194929,1.0499308466911317,1.0499308466911317,1.0499308228492736,0.5974566638469696,0.014370950229931623,0.03681283881887794,1.0150587618350984,0.3464285714285714,0.3453125,0.004999999701976776,1.013438069820404,1.1488903522491456,5,10,0.03201645240187645,0.03077995656058192,-1,-1,0,False,0.0002,0.0,0.09499200000000001
78,27,2.1154086589813232,2.7,idle,terminated,0.028628768399357796,0.7729767893192043,0.7729767893192043,0.13869609609246253,0.03313654288649559,0.55,0.55,0.8972332015810277,1.9307692307692312,2.540000000000001,13,2.9575126099586497,2.700000000000001,0.11631292611304159,0.6212672405243702,0.033278147071761154,-0.03447546159779585,9,0.45,0.021739130434782608,0.9652173913043478,0.013043478260869565,0.021739130434782608,0.9652173913043478,0.013043478260869565,0.4727231483790092,3.3703703703703702,8.7,0.47226082886000936,0.8250012695789337,8.257543607226303e-11,3.4625895622975013e-10,8.59882373638321e-11,2.3589537961887775e-10,0.0,0.800000011920929,0.20000000298023224,225,5,30.670610530295868,0.03703703703703702,0.0,0.0,0.0,0.5740740740740741,0.42592592592592593,0.42592592592592593,0.0,0.0,0.021223792799316854,0.01002697893616873,0.07074597599772281,0.041164954231700676,0.0,0.0,0.8340477846098456,0.1152045805175643,230,310,0,0.0,unified_latency_centric_excl_energy_interf,-0.008004170283675194,1.3085274338722228,1.3085274338722228,1.3085274577140809,0.614879047870636,0.004801380803110078,0.021318603958934545,2.6616093516349792,0.42592592592592593,0.425390625,0.0,1.379795241355896,1.0479024648666382,5,10,0.018679115921258926,0.015245874132961027,-1,-1,0,False,0.0002,0.0,0.09496500000000001
79,30,2.1861889362335205,3.0,idle,terminated,0.022462351247668266,0.6738705560169566,0.6738705560169566,0.11783409118652333,0.028657933697104454,0.6,0.6,0.8167330677290837,1.7916666666666672,2.2350000000000003,12,3.3648120045661933,3.0000000000000013,0.07480093234206792,0.3011593598166204,0.028671856340018707,-0.05407900671164223,8,0.4,0.019230769230769232,0.9759615384615384,0.004807692307692308,0.019230769230769232,0.9759615384615384,0.004807692307692308,0.47272242506345113,1.7666666666666666,5.0,0.47221299666905037,0.8388941287994386,7.287459177773847e-11,2.362379750153742e-10,7.194203566207591e-11,2.3345723132450735e-10,0.0,0.800000011920929,0.20000000298023224,204,4,24.791826264672086,0.03333333333333332,0.0,0.0,0.0,0.6533333333333333,0.3466666666666667,0.3466666666666667,0.0,0.0,0.012703942768252742,0.0006828319155749806,0.042346475894175825,0.05208307150538644,0.0,0.0,0.8299311740283901,0.10830544675404406,208,392,0,0.0,unified_latency_centric_excl_energy_interf,-0.0012600257992744445,1.0879966020584106,1.0879966020584106,1.0879966616630554,0.7032552719116211,-0.0010653150035068392,0.03185991747304797,0.8501784682273865,0.3466666666666667,0.34453125,0.21547528654336928,1.18670551776886,0.8293121337890625,5,10,0.01641920953989029,0.012942936317995183,-1,-1,0,False,0.0002,0.0,0.094935
80,27,1.9791343212127686,2.7,idle,terminated,0.0521354116499424,1.4076561817290587,1.4076561817290587,0.1864371910691261,0.055611349642276764,0.9,0.9,0.9836734693877551,1.716666666666667,2.1000000000000005,18,2.7480501341819776,2.700000000000001,0.044492782019757295,0.3122841186278984,0.013302857402946226,-0.030095439332502798,2,0.1,0.024793388429752067,0.9669421487603306,0.008264462809917356,0.024793388429752067,0.9669421487603306,0.008264462809917356,0.48111536939180005,3.962962962962963,12.7,0.48072268331110024,0.8582456231117247,2.2040915967358465e-11,2.7016460873996444e-10,6.145536857182776e-11,2.9648056371067697e-10,0.0,0.800000011920929,0.20000000298023224,236,6,35.9790497756327,0.1481481481481481,0.0,0.0,0.0,0.5518518518518518,0.4481481481481482,0.4481481481481482,0.0,0.0,0.02484577940607423,0.01637118845121987,0.08281926468691414,0.026286799359693365,0.0,0.0,0.8954152505111522,0.07203010094961328,242,298,0,0.0,unified_latency_centric_excl_energy_interf,-0.0005560102174058557,1.5005592584609986,1.5005592584609986,1.5005592703819275,0.601961350440979,0.006888277130201459,0.02421664763242006,1.036626362800598,0.44814814814814813,0.448046875,0.057602334022521975,1.6624166131019593,0.836417043209076,5,10,0.018299441784620285,0.016495631914585824,-1,-1,0,False,0.0002,0.0,0.094908
81,30,2.2322587966918945,3.0,idle,terminated,0.02793518453836441,0.8380555924037881,0.8380555924037881,0.12109330631792539,0.031186597421765327,0.7,0.7,0.94140625,1.9333333333333336,2.5800000000000005,15,3.1961750268936164,3.0000000000000013,0.04933340826729639,0.3823188279592165,0.01631369144935143,-0.03640322436889019,6,0.3,0.0411522633744856,0.9423868312757202,0.01646090534979424,0.0411522633744856,0.9423868312757202,0.01646090534979424,0.4770052986840407,2.4,7.099999999999994,0.4763753068671651,0.8577555269002914,3.285585171985961e-11,1.1103198083173208e-09,9.43023437116608e-11,3.885203533893211e-10,0.0,0.800000011920929,0.20000000298023224,233,10,29.32199724343228,0.06666666666666664,0.0,0.0,0.0,0.595,0.405,0.405,0.0,0.0,0.021732862535899868,0.013530864341936767,0.07244287511966624,0.045557877147366505,0.0,0.0,0.8218505837759456,0.12240248033486521,243,357,0,0.0,unified_latency_centric_excl_energy_interf,0.02462220601737499,0.9072584927082061,0.9072584927082061,0.9072584986686707,0.576333862543106,0.0025099265578319317,0.03616278991103172,0.7642048180103302,0.405,0.410546875,0.3748983112163842,0.9206110596656799,0.8595427393913269,5,10,0.014308187179267406,0.012926857499405739,-1,-1,0,False,0.0002,0.0,0.094878
82,28,2.093291759490967,2.8000000000000003,idle,terminated,0.035176269710063934,0.9849355730672095,0.9849355730672095,0.13304417319595813,0.037892282009124756,0.85,0.85,0.9802371541501976,1.9555555555555562,2.7150000000000007,18,2.9231946659088153,2.800000000000001,0.06360791271421105,0.5003715772374215,0.020535208476208835,-0.03503087188516351,3,0.15,0.024193548387096774,0.9717741935483871,0.004032258064516129,0.024193548387096774,0.9717741935483871,0.004032258064516129,0.5138916173617223,2.4285714285714284,5.0,0.5142478126786895,0.8891149461269379,4.941750481046725e-11,3.4270782739431717e-10,9.913610210521284e-11,3.263372003181606e-10,0.0,0.800000011920929,0.20000000298023224,242,6,32.431410268305484,0.0714285714285714,0.0,0.0,0.0,0.5571428571428572,0.44285714285714284,0.44285714285714284,0.0,0.0,0.022550943566274472,0.01254765230680448,0.07516981188758155,0.038103310961794604,0.0,0.0,0.8532783720919175,0.100333570372604,248,312,0,0.0,unified_latency_centric_excl_energy_interf,0.005789627926424146,0.9916784107685089,0.9916784107685089,0.9916784405708313,0.6666793167591095,0.011775193479843437,0.04175421297550201,0.2871921271085739,0.44285714285714284,0.448828125,0.0,1.0022394597530364,0.9529272556304932,5,10,0.03872004523873329,0.03295644326135515,-1,-1,0,False,0.0002,0.0,0.09485
83,26,2.0609898567199707,2.6,idle,terminated,0.030212411656975746,0.7855227253398794,0.7855227253398794,0.11259922385215759,0.03357676416635513,0.65,0.65,0.884,2.0142857142857147,2.535000000000001,14,2.8190835309028635,2.600000000000001,0.130020600518709,0.6581344317971558,0.03404836646960169,-0.03461716099427297,7,0.35,0.004484304932735426,0.9865470852017937,0.008968609865470852,0.004484304932735426,0.9865470852017937,0.008968609865470852,0.5059762284446221,3.423076923076923,9.0,0.5060459898661547,0.87634399831295,8.137063592372762e-11,1.8421672520751997e-10,9.268764228353987e-11,2.834872933621389e-10,0.0,0.800000011920929,0.20000000298023224,222,1,32.6578635721739,0.11538461538461538,0.0,0.0,0.0,0.5711538461538461,0.4288461538461539,0.4288461538461539,0.0,0.0,0.021905408524196857,0.010675721604636645,0.07301802841398952,0.04167241141234575,0.0,0.0,0.8342605692938527,0.11457708766051457,223,297,0,0.0,unified_latency_centric_excl_energy_interf,0.013195526460185647,1.1197991847991944,1.1197991847991944,1.119799268245697,0.5810332715511322,0.0011307367589324714,0.013828860130161047,0.367891725897789,0.4288461538461538,0.4265625,0.0,1.137390947341919,1.0524686515331267,5,10,0.013270756229758263,0.010888248449191446,-1,-1,0,False,0.0002,0.0,0.094824
