episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
121,34,2.8292958736419678,3.4000000000000004,idle,terminated,-0.0028874503914266825,-0.09817331526836517,-0.09817331526836517,0.002260550903156399,0.004491617903113365,0.1,0.1,0.7682926829268293,2.3500000000000005,2.725000000000001,4,4.189832072257996,3.4000000000000017,0.021146144782597475,0.15473978001132557,0.005593818292330655,-0.06788715944570663,18,0.9,0.22857142857142856,0.6,0.17142857142857143,0.22857142857142856,0.6,0.17142857142857143,0.4806452084743582,0.38235294117647056,2.349999999999998,0.475120494825262,0.8309680223464966,0.0,1.2387688652637489e-09,6.665407809025581e-11,4.2379008219350916e-10,0.019867549668874173,0.800000011920929,0.20000000298023224,159,48,19.458272497250874,0.02941176470588234,0.0,0.0,0.0,0.6911764705882353,0.3088235294117647,0.3088235294117647,0.0,0.0,-0.021771862264722587,1.098647904396057,1.098647904396057,1.0986479997634888,1.5743067145347596,0.01827795400749892,0.11533759795129299,0.9335330247879028,0.3088235294117647,0.30703125,0.0,1.1913670778274537,0.9002511620521545,5,10,0.03665970638394356,0.03371998518705367,-1,-1,0,False,0.00019,0.0,0.086468
122,30,2.503366231918335,3.0,idle,terminated,0.004923749249428511,0.1477124979208303,0.1477124979208303,0.0554940745234487,0.010059446096420288,0.25,0.25,0.8385826771653543,2.257142857142858,2.970000000000001,7,3.6165297865867623,3.0000000000000013,0.022339372358687073,0.23513109028762352,0.007393220898772188,-0.05352105766534817,15,0.75,0.22608695652173913,0.6043478260869565,0.16956521739130434,0.22608695652173913,0.6043478260869565,0.16956521739130434,0.48489332620830583,0.8,2.549999999999997,0.48172579783262803,0.8629901111125946,0.0,3.72112586577433e-10,4.63841534625864e-11,2.7718483897043416e-10,0.023121387283236993,0.800000011920929,0.20000000298023224,174,52,26.684030608140358,0.06666666666666664,0.0,0.0,0.0,0.6166666666666667,0.3833333333333333,0.3833333333333333,0.0,0.0,0.01389928013086319,1.1349526405334474,1.1349526405334474,1.1349526047706604,1.496803092956543,0.020067040529102086,0.13166032135486602,1.1951141119003297,0.38333333333333336,0.374609375,0.10687179863452911,1.2535847306251526,0.7779474139213562,5,10,0.05039682611823082,0.04079203428700564,-1,-1,0,False,0.00019,0.0,0.086438
123,30,2.4258899688720703,3.0,idle,terminated,0.00043051003012806177,0.01291529852358817,0.01291529852358817,0.027817488275468222,0.007367557380348444,0.15,0.15,0.7792207792207793,1.7000000000000002,1.9700000000000004,4,3.5822463154792787,3.0000000000000013,0.03927341385839704,0.3162560879279866,0.008926924826669189,-0.06601538280646019,17,0.85,0.21,0.57,0.22,0.21,0.57,0.22,0.48597127055283634,0.6666666666666666,3.549999999999997,0.4823907161751084,0.8690873742103575,0.0,1.0769875935512374e-09,7.634653326205054e-11,3.737535905767855e-10,0.0,0.800000011920929,0.20000000298023224,158,42,22.77153049415311,0.03333333333333332,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0.0,-0.01672580763697624,1.2453117370605469,1.2453117370605469,1.2453117489814758,1.515734040737152,0.01981449087616056,0.12706574872136117,0.8018616318702698,0.3333333333333333,0.33203125,0.0,1.410807764530182,0.833072167634964,5,10,0.04133600741624832,0.036245949193835246,-1,-1,0,False,0.00019,0.0,0.086408
124,33,2.5166828632354736,3.3000000000000003,idle,terminated,0.011275493539869785,0.3720912734487736,0.3720912734487736,0.0713045477867126,0.015737755224108696,0.55,0.55,0.9188034188034188,2.1071428571428577,2.9350000000000014,14,3.5441072797775277,3.3000000000000016,0.022430532181294857,0.21832192563949818,0.006759563746042145,-0.058010692777056054,9,0.45,0.14545454545454545,0.7045454545454546,0.15,0.14545454545454545,0.7045454545454546,0.15,0.4701274734695978,0.36363636363636365,2.0,0.4640221395801726,0.8277317553758621,0.0,8.395946160533178e-10,7.21402174108654e-11,3.822562114064176e-10,0.005376344086021506,0.800000011920929,0.20000000298023224,187,32,23.108827958308595,0.03030303030303029,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0.0,0.00864409307250753,1.1860883831977844,1.1860883831977844,1.1860884189605714,1.3772901892662048,-0.003341899043880403,0.09522663168609143,0.8247656702995301,0.3333333333333333,0.32890625,0.0,1.3044765949249268,0.8932921528816223,5,10,0.019199388101696968,0.014613720541819919,-1,-1,0,False,0.00019,0.0,0.08637500000000001
125,30,2.5180819034576416,3.0,idle,terminated,0.007885378785431385,0.2365613686912218,0.2365613686912218,0.062459406070411186,0.013651001267135143,0.25,0.25,0.7550200803212851,1.8833333333333337,2.275000000000001,6,3.8325895190238954,3.0000000000000013,0.040528995413562585,0.28302372143471205,0.016029452845184474,-0.06189559449752187,15,0.75,0.13930348258706468,0.7263681592039801,0.13432835820895522,0.13930348258706468,0.7263681592039801,0.13432835820895522,0.4764050859818235,0.6666666666666666,3.549999999999997,0.4708104156476167,0.8478109002113341,0.0,5.629241767168834e-10,6.743854780166814e-11,3.3001318483494294e-10,0.0,0.800000011920929,0.20000000298023224,173,28,23.57676739751953,0.03333333333333332,0.0,0.0,0.0,0.665,0.33499999999999996,0.33499999999999996,0.0,0.0,-0.006459232792258263,1.3864509224891663,1.3864509224891663,1.3864509820938111,1.4597638607025147,0.010540490166749805,0.10214028023183346,1.6278268694877625,0.335,0.33515625,0.0,1.6420496463775636,0.7497322738170624,5,10,0.031252264976501465,0.030720019992440936,-1,-1,0,False,0.00019,0.0,0.086345
126,30,2.3782081604003906,3.0,idle,terminated,0.00018162932246923447,0.005448876000662277,0.005448876000662277,0.004347163799684485,0.00901966355741024,0.1,0.1,0.6891891891891891,2.333333333333334,2.8750000000000013,6,3.725164604187012,3.0000000000000013,0.049311113298047896,0.2706677967805226,0.018191155056369007,-0.06819832811752966,18,0.9,0.1724137931034483,0.6839080459770115,0.14367816091954022,0.1724137931034483,0.6839080459770115,0.14367816091954022,0.48635193849913777,0.4,1.5499999999999972,0.4830107118246528,0.860623800754547,0.0,9.500128461681356e-10,7.795766809870486e-11,3.5721648555808624e-10,0.023076923076923078,0.800000011920929,0.20000000298023224,141,30,18.736313284357166,0.03333333333333332,0.0,0.0,0.0,0.71,0.29000000000000004,0.29000000000000004,0.0,0.0,0.021153905242681504,1.2900306224822997,1.2900306224822997,1.290030586719513,1.5075499296188355,-0.0016505835199495777,0.07106932867318391,3.262024700641632,0.29,0.29140625,0.2501298349350691,1.2943752884864808,1.2762751698493957,5,10,0.028177913278341293,0.020863793743774277,-1,-1,0,False,0.00019,0.0,0.086315
127,189,13.730942487716675,18.900000000000002,idle,terminated,-1.427263214281993e-05,-0.0026975199899302135,-0.0026975199899302135,0.0009245008812285959,0.003296783659607172,0.3,0.3,0.7741935483870968,1.8666666666666671,2.275000000000001,6,20.01740877151489,18.9,0.003991978712394153,0.0,0.0013156800280490102,-0.09252938423838024,14,0.7,0.15714285714285714,0.6666666666666666,0.1761904761904762,0.15714285714285714,0.6666666666666666,0.1761904761904762,0.4715162387904317,0.13756613756613756,1.0,0.4649744250578503,0.8372366160154342,0.0,0.0,1.019673581681424e-11,0.0,0.006024096385542169,0.800000011920929,0.20000000298023224,176,33,3.8752966157446846,0.005291005291005292,0.0,0.0,0.0,0.9444444444444444,0.05555555555555558,0.05555555555555558,0.0,0.0,-0.05661698038290654,2.8996523107801164,2.8996523107801164,2.8996521745409285,1.6250666550227575,-0.0030419807881116867,0.09630168069686208,10.995618207114083,0.05555555555555555,0.060825892857142856,0.0,6.532670838492257,1.8392290217535836,1,7,0.07558729499578476,0.060613597184419596,0,6,0,True,0.00019,0.0,0.08612600000000001
128,40,2.95564341545105,4.0,idle,terminated,0.0032358262687921524,0.1294330535786644,0.1294330535786644,0.03764122929424037,0.00958210788667202,0.25,0.25,0.7711864406779662,2.133333333333334,2.750000000000001,6,4.954734420776367,4.000000000000002,0.01715742231460371,0.14412235787391298,0.0069347394038438105,-0.0739238290488722,15,0.75,0.19095477386934673,0.6180904522613065,0.19095477386934673,0.19095477386934673,0.6180904522613065,0.19095477386934673,0.4840739280404523,0.275,2.049999999999997,0.4794170313931532,0.8454392492771149,0.0,3.517886121295882e-10,3.551786989519634e-11,2.021889343450932e-10,0.012987012987012988,0.800000011920929,0.20000000298023224,159,38,16.248578424615374,0.02499999999999999,0.0,0.0,0.0,0.75125,0.24875000000000003,0.24875000000000003,0.0,0.0,-0.0027217861264944077,1.4881232817967733,1.4881232817967733,1.488123321533203,1.4433769543965658,0.028446771080295245,0.10353097692131996,1.7130910317103067,0.24875,0.24895833333333334,0.09219384094079336,1.89372661113739,0.8292351841926575,5,15,0.05149589478969574,0.04284888394176958,-1,-1,0,False,0.00019,0.0,0.086086
129,34,2.536651611328125,3.4000000000000004,idle,terminated,0.000776906032115221,0.026414808798173997,0.026414808798173997,0.029249381832778445,0.006051268428564072,0.3,0.3,0.8264462809917356,2.0125000000000006,2.525000000000001,8,3.985655460357667,3.4000000000000017,0.04850329487758154,0.4513941115396519,0.012034594455983712,-0.06315811418435176,14,0.7,0.14084507042253522,0.6901408450704225,0.16901408450704225,0.14084507042253522,0.6901408450704225,0.16901408450704225,0.4895516287562821,0.6470588235294118,3.349999999999998,0.48696350009958134,0.8592397689819335,0.0,2.922193584331543e-10,5.301628580589579e-11,2.992504619103719e-10,0.011235955056179775,0.800000011920929,0.20000000298023224,181,30,20.503567224694592,0.02941176470588234,0.0,0.0,0.0,0.6867647058823529,0.31323529411764706,0.31323529411764706,0.0,0.0,0.02260393016040325,1.126016414165497,1.126016414165497,1.1260164618492126,1.5152666687965393,0.013977961134514771,0.0765651274472475,1.818013322353363,0.31323529411764706,0.313671875,0.12594159692525864,1.1823439061641694,1.0071806967258454,5,10,0.04629592224955559,0.04352975003421306,-1,-1,0,False,0.00019,0.0,0.086052
130,39,2.9017174243927,3.9000000000000004,idle,terminated,0.0012890748912468553,0.05027391520088548,0.05027391520088548,0.008639404899440805,0.006750316359102726,0.15,0.15,0.7012987012987013,1.9000000000000004,2.3100000000000005,4,5.054829268455506,3.900000000000002,0.03255766162592513,0.20811445514800492,0.013146123694220132,-0.07541191544288259,17,0.85,0.25405405405405407,0.5891891891891892,0.15675675675675677,0.25405405405405407,0.5891891891891892,0.15675675675675677,0.4849792808198776,0.2564102564102564,1.2000000000000028,0.4809183046246002,0.845200189948082,0.0,4.078965415432732e-10,5.243085132722314e-11,3.424463976275932e-10,0.0078125,0.800000011920929,0.20000000298023224,137,47,16.236419007677686,0.02564102564102563,0.0,0.0,0.0,0.7628205128205128,0.23717948717948723,0.23717948717948723,0.0,0.0,-0.005912302310268084,1.397164805730184,1.397164805730184,1.397164805730184,1.4872995376586915,0.02330164609787365,0.11254194527864456,1.6272488156954448,0.23717948717948717,0.23697916666666666,0.2015313974271218,1.7840033292770385,0.8004406730333964,5,15,0.053818829357624054,0.05100935250520706,-1,-1,0,False,0.00019,0.0,0.086013
131,79,5.269222021102905,7.9,idle,terminated,0.004387666471302509,0.34662565954040364,0.34662565954040364,0.07327798306941977,0.008143944665789604,0.4,0.4,0.8838174273858921,2.04,2.500000000000001,10,8.344037914276118,7.899999999999988,0.007883307899837842,0.0,0.0016798992737719687,-0.08322353815730517,12,0.6,0.16071428571428573,0.6696428571428571,0.16964285714285715,0.16071428571428573,0.6696428571428571,0.16964285714285715,0.4929208668420398,0.379746835443038,3.0,0.49181183719650284,0.8592882752418518,0.0,3.727834430033994e-10,1.8810203394892255e-11,1.1454023771118038e-10,0.005494505494505495,0.800000011920929,0.20000000298023224,187,36,9.701726470769247,0.012658227848101286,0.0,0.0,0.0,0.8582278481012658,0.14177215189873416,0.14177215189873416,0.0,0.0,0.003048233687877655,2.0159467260042825,2.0159467260042825,2.0159467607736588,1.3860388100147247,0.012686646933919596,0.10495970452514787,1.827287624279658,0.14177215189873418,0.14127604166666666,0.2583216407025854,3.67104501525561,0.6657511393229166,4,24,0.07947276532649994,0.05272838138043877,3,5,0,True,0.00019,0.0,0.08593400000000001
132,34,2.490337371826172,3.4000000000000004,idle,terminated,0.007333842571824789,0.24935063085259487,0.24935063085259487,0.06836306583136315,0.013577856123447418,0.35,0.35,0.875,1.9555555555555562,2.420000000000001,9,3.9660751867294324,3.4000000000000017,0.024909470319254685,0.22483318727570747,0.00873607684612291,-0.0589110388124693,13,0.65,0.14027149321266968,0.6606334841628959,0.19909502262443438,0.14027149321266968,0.6606334841628959,0.19909502262443438,0.4768334551878712,0.5588235294117647,2.349999999999998,0.4736126457751296,0.8672941446304321,0.0,3.6262759600669256e-10,4.889218890857805e-11,2.6725900104107536e-10,0.016216216216216217,0.800000011920929,0.20000000298023224,187,31,21.26292041606916,0.02941176470588234,0.0,0.0,0.0,0.675,0.32499999999999996,0.32499999999999996,0.0,0.0,-0.04238697385881096,1.440297830104828,1.440297830104828,1.4402978897094727,1.451344382762909,0.006397027999628335,0.09481714591383934,0.9155748605728149,0.325,0.323828125,0.0,1.780703318119049,0.6258292436599732,5,10,0.03918411210179329,0.036318404786288734,-1,-1,0,False,0.00019,0.0,0.0859
133,43,3.1318838596343994,4.3,idle,terminated,0.0005491938791237772,0.023615331134085225,0.023615331134085225,0.019511175807565437,0.004061260726302862,0.25,0.25,0.8235294117647058,2.450000000000001,2.600000000000001,6,5.026642456054687,4.300000000000001,0.036022031721387716,0.32240328567781673,0.013539240061259311,-0.07289787695851456,15,0.75,0.15566037735849056,0.6886792452830188,0.15566037735849056,0.15566037735849056,0.6886792452830188,0.15566037735849056,0.49151903778574496,0.32558139534883723,1.0,0.49014374661586574,0.858798411488533,0.0,5.4587269981976e-10,6.409026781506455e-11,3.481324700738141e-10,0.005952380952380952,0.800000011920929,0.20000000298023224,178,33,17.720779159617944,0.02325581395348837,0.0,0.0,0.0,0.7534883720930232,0.24651162790697678,0.24651162790697678,0.0,0.0,-0.010333774124349777,1.266070008277893,1.266070008277893,1.266070024172465,1.3955953598022461,0.023430115232865017,0.1040760338306427,0.9269054969151814,0.24651162790697675,0.24557291666666667,0.04944208227097988,1.613885768254598,0.705916702747345,5,15,0.044455159455537796,0.04416744373738766,-1,-1,0,False,0.00019,0.0,0.085857
134,36,2.490509510040283,3.6,idle,terminated,0.017159193754196167,0.6177308193292944,0.6177308193292944,0.09689761139452457,0.020418809726834297,0.65,0.65,0.9043478260869565,1.9076923076923085,2.4800000000000004,13,3.8546292686462422,3.600000000000002,0.021130223450662174,0.1764162905939344,0.006931301251925342,-0.06379465583297983,7,0.35,0.15207373271889402,0.7004608294930875,0.14746543778801843,0.15207373271889402,0.7004608294930875,0.14746543778801843,0.48757642835456255,0.6944444444444444,4.0,0.48577905948376,0.8361147403717042,0.0,4.020105442981147e-10,5.1883046470191374e-11,2.792689496322608e-10,0.011235955056179775,0.800000011920929,0.20000000298023224,182,33,19.55979897925047,0.027777777777777766,0.0,0.0,0.0,0.6986111111111111,0.30138888888888893,0.30138888888888893,0.0,0.0,-0.017905455082654953,1.5821564197540283,1.5821564197540283,1.5821564555168153,1.3920326352119445,-0.008265952626243234,0.11290706545114518,1.0386623561382293,0.3013888888888889,0.30390625,0.03069783505052328,1.988162875175476,0.7049128532409668,5,10,0.022076845169067383,0.017909599700942625,-1,-1,0,False,0.00019,0.0,0.08582100000000001
135,35,2.666386365890503,3.5,idle,terminated,0.004803244490176439,0.1681135707377669,0.1681135707377669,0.03845978640019873,0.008113217540085316,0.35,0.35,0.7857142857142857,2.342857142857144,3.2700000000000014,7,4.2890223383903505,3.5000000000000018,0.03531425442330022,0.1981961897919113,0.012760580792803424,-0.06366486140659894,13,0.65,0.1658291457286432,0.6934673366834171,0.1407035175879397,0.1658291457286432,0.6934673366834171,0.1407035175879397,0.4630851207420762,0.45714285714285713,2.5999999999999943,0.4572885694536419,0.826947820186615,0.0,6.867463542281618e-10,6.910406274984737e-11,3.419141816896064e-10,0.006211180124223602,0.800000011920929,0.20000000298023224,165,33,20.354022584467216,0.02857142857142856,0.0,0.0,0.0,0.7157142857142857,0.28428571428571425,0.28428571428571425,0.0,0.0,-0.00979489777237177,2.324137878417969,2.324137878417969,2.3241379499435424,1.522440004348755,0.02099169529392384,0.10900848731398582,2.0496028661727905,0.2842857142857143,0.287890625,0.5708916722331197,2.642130136489868,1.6872474908828736,5,10,0.04497527703642845,0.04155617300420999,-1,-1,0,False,0.00019,0.0,0.085786
136,43,3.067966938018799,4.3,idle,terminated,0.002315674675628543,0.09957402386089594,0.09957402386089594,0.0033547507598996155,0.007705802097916603,0.15,0.15,0.796812749003984,1.9000000000000004,2.2850000000000006,4,5.07257791519165,4.300000000000001,0.02331785727726093,0.17682548472838683,0.007956428930999808,-0.07408766775630256,17,0.85,0.16818181818181818,0.6818181818181818,0.15,0.16818181818181818,0.6818181818181818,0.15,0.46941988809077545,0.6976744186046512,3.0,0.4640725461175777,0.8422164022922515,0.0,2.896566791976694e-10,3.553207034157069e-11,2.0880874529449754e-10,0.017241379310344827,0.800000011920929,0.20000000298023224,180,37,17.424358077871716,0.02325581395348837,0.0,0.0,0.0,0.7441860465116279,0.2558139534883721,0.2558139534883721,0.0,0.0,-0.010178567686428627,1.4660258054733277,1.4660258054733277,1.4660258134206137,1.4398990472157795,0.010931093525141478,0.08782070092856883,1.1625688552856446,0.2558139534883721,0.2552083333333333,0.15501232743263244,1.915325156847636,0.7048932393391927,5,15,0.04740854725241661,0.046775905415415764,-1,-1,0,False,0.00019,0.0,0.085743
137,50,3.445124626159668,5.0,idle,terminated,-0.0012334150960668921,-0.06167075484241373,-0.06167075484241373,0.007001629215665148,0.00414864020422101,0.15,0.15,0.8068669527896996,2.0400000000000005,2.380000000000001,5,5.726062202453614,4.999999999999998,0.01933437038743978,0.13963712364503922,0.0077754198837527285,-0.07520887988805772,17,0.85,0.1941747572815534,0.6310679611650486,0.17475728155339806,0.1941747572815534,0.6310679611650486,0.17475728155339806,0.4935122501924634,0.26,2.0,0.4919206104513866,0.8523003399372101,0.0,3.265884826464383e-10,3.955043584302764e-11,2.7439652910965495e-10,0.0189873417721519,0.800000011920929,0.20000000298023224,163,40,14.02568310278043,0.020000000000000007,0.0,0.0,0.0,0.794,0.20599999999999996,0.20599999999999996,0.0,0.0,0.002211656173070272,1.156001043319702,1.156001043319702,1.1560010194778443,1.4609596649805705,0.00458517944595466,0.09446386906007925,1.9435783942540488,0.206,0.20807291666666666,0.18416102267801762,1.3959481159845988,0.8457694013913473,5,15,0.03376784920692444,0.030210698209702964,-1,-1,0,False,0.00019,0.0,0.085693
138,39,2.653961420059204,3.9000000000000004,idle,terminated,0.012255726382136345,0.47797339489853,0.47797339489853,0.06298689618706707,0.014712884090840816,0.5,0.5,0.8108108108108109,1.945454545454546,2.500000000000001,11,4.489410514831545,3.900000000000002,0.031019931276040663,0.3029040716185093,0.009941591532108685,-0.06821960435463871,10,0.5,0.16580310880829016,0.7409326424870466,0.09326424870466321,0.16580310880829016,0.7409326424870466,0.09326424870466321,0.48960701960186737,0.6666666666666666,4.0,0.48795464381791465,0.8312529802322387,0.0,6.338400332372982e-10,5.0863570300041516e-11,2.683349667464973e-10,0.0,0.800000011920929,0.20000000298023224,161,32,17.320499316523385,0.02564102564102563,0.0,0.0,0.0,0.7525641025641026,0.24743589743589745,0.24743589743589745,0.0,0.0,0.00950259305536747,1.2604092677434287,1.2604092677434287,1.2604092836380005,1.403641978899638,0.016994114980722466,0.08972564612825712,0.8450779159863789,0.24743589743589745,0.24765625,0.06013306582656999,1.219174337387085,1.3284727970759074,5,15,0.07070453464984894,0.05459387563169,-1,-1,0,False,0.00019,0.0,0.08565400000000001
