episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
677,40,3.055335760116577,42,True,False,idle,idle,terminated,0.0,4.000000000000002,4.61677131652832,2.1111111111111116,20,True,2.7106987845813797,2.2497427544506445,2074979736.4930542,-0.01602038669472986,-0.0001790731709370084,-0.003331047815567018,0.0,0.0,0.04218482924757385,-0.008600827111242713,0.003358400213633117,0.16730691105138434,0.008686973727993916,0.0018701283341371056,0.03478738255240203,0.0,0.0,0.7873486043340826,1.6730160312672382e-10,0.0,7.290839043605502e-10,4.470010125934287e-11,2.240657138996569e-10,0.8930891156196594,0.800000011920929,0.10691090673208237,0.20000000298023224,0.9230769276618958,0.9826175749301911,0.0,0.0,0.01624901406466961,164,0.0,0.0,0.0,156,2,0.01282051282051282,2,20,20,227,0.003358400659635663,-0.0013966979458928108,0.04225357081741094,-0.01608159951865673,0.0913972482085228,0.008059223182499409,0.02839944414794472,1.13928882278502,1.110889378637076,-0.07160055585205587,0.22811365127563477,0.02839944414794472,0.32811365127563485,0.09999999999999966,0.09999999999999966,-0.07160055585205587,0.22811365127563485,0.030026664192254818,0.303422240721882,0.0102944781967605,0.08176830071632155,4.61677131652832,0.02839944414794472,0.32811365127563485,0.6167713165283182,0.25,0.25,0.7973568281938326,0.75,0.0,,0,0.755,0.245,0.245,0.0,0.0,0.16326530612244897,0.673469387755102,0.16326530612244897,0.16326530612244897,0.673469387755102,0.16326530612244897,0.4910619696028301,0.8505773633718492,1.5727564334869384,0.014582910838847359,0.04956242367625237,-0.007545004443575938,0.8031836231549581,0.3751737316449483,0.6154179116090138,1.5727564334869384,-1.5727564334869384,0.245,0.2421875,196,800,0.3087782561779022,2.529029130935669,-0.18746279664337634,3.5377822240193684,1.1170562903086345,0.2757952849070231,0.0,0,1.0,1.0,0.3176315789473684,6.034999999999998,20652587.379320197,1.0,0.0,0.19351796373306873,0.038729921107647426,0.23224788484071612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008318166742477197,0.0,0.4920228078705259,0.3,2.049999999999997,False,0.0,0.0,0.0
678,32,2.5742218494415283,42,True,False,idle,idle,terminated,0.0,3.2000000000000015,4.125092434883118,2.1800000000000006,20,True,2.7988569116636612,2.4278924201847003,2219495665.6020145,-0.014522843848999037,-0.00015424520252492544,-0.004053990673770394,0.0,0.0,0.008548160585269547,-0.005858160220224398,0.0002690000365045132,0.15077478889708587,0.012671894430095466,0.00160135907890291,0.0420881470863308,0.0,0.0,0.7928638105075849,2.3744517463342163e-10,0.0,7.631589582501851e-10,4.0146795610152e-11,2.0907199305142384e-10,0.8969888687133789,0.800000011920929,0.10146257281303406,0.20000000298023224,0.9230769276618958,0.9811320900917053,0.0,0.0,0.015820452943444252,164,0.0,0.0,0.0,154,2,0.012987012987012988,2,20,20,250,0.00026899983640760183,-0.0014428689610213041,0.03808896662667392,-0.05359961465001106,0.053649891167879105,0.00898590125143528,0.03527837814763228,1.5687165703065682,1.533438192158937,-0.06472162185236824,0.25311946868896484,0.03527837814763228,0.3531194686889645,0.100000000000001,0.100000000000001,-0.06472162185236824,0.2531194686889645,0.04407621522437204,0.2911321268199508,0.014018384854841026,0.0822454536927024,4.125092434883118,0.03527837814763228,0.3531194686889645,0.9250924348831169,0.15,0.15,0.728,0.85,0.0,,0,0.6796875,0.3203125,0.3203125,0.0,0.0,0.2,0.624390243902439,0.17560975609756097,0.2,0.624390243902439,0.17560975609756097,0.48880831792991125,0.8184978365898131,1.725606334209442,0.007526044522819575,0.0530710743740201,-0.015386992134153843,1.2223926544189454,0.575102099776268,1.2735991060733796,1.725606334209442,-1.725606334209442,0.3203125,0.323046875,205,640,0.3687678873538971,2.2629528045654297,1.7625102639198302,1.9774095296859742,1.2107757806777955,0.23065522015094758,0.0,0,1.0,1.0,0.30559210526315783,5.806250000000002,28179965.84906306,1.0,0.0,0.2191818693360527,0.044418488784575175,0.26360035812062793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012205750405984088,0.0,0.49034717421454843,0.96875,4.0,False,0.0,0.0,0.0
679,46,3.3442862033843994,42,True,False,idle,idle,terminated,0.0,4.6,5.408219347000122,2.0428571428571436,20,True,2.6836612697220175,2.311132475404639,2059075391.6289704,-0.015395273840526668,-0.00012622338436859637,-0.0038161739792082453,0.0,0.0,0.034247067680678506,-0.00830409187046332,0.0025942975810215106,0.17234819109210514,0.004065840149775756,0.0014130552138789936,0.04272159683694213,0.0,0.0,0.779451316707298,5.280112805317039e-11,0.0,3.0122737776361285e-10,3.6052053703494735e-11,2.4807014498140485e-10,0.8803989887237549,0.800000011920929,0.11808133870363235,0.20000000298023224,0.875,0.9756097793579102,0.0,0.0,0.01867489144206047,188,0.0,0.0,0.0,178,3,0.016853932584269662,3,20,20,256,0.0025942977517843246,-0.0012321824324317276,0.042997993528842926,-0.026319731026887894,0.09831612557172775,0.00767675181850791,0.02506484180688902,1.3736453791675354,1.3485805373606476,-0.07493515819311156,0.270904541015625,0.02506484180688902,0.3709045410156253,0.09999999999999896,0.09999999999999896,-0.07493515819311156,0.27090454101562533,0.013409835710314616,0.08619814323026646,0.004950325680020587,0.082127304711033,5.408219347000122,0.02506484180688902,0.3709045410156253,0.8082193470001222,0.35,0.35,0.79296875,0.65,0.0,,0,0.7619565217391304,0.23804347826086958,0.23804347826086958,0.0,0.0,0.1415525114155251,0.547945205479452,0.3105022831050228,0.1415525114155251,0.547945205479452,0.3105022831050228,0.47385665940319166,0.8431601166725158,1.6895718495051066,0.01859992352935175,0.04498677874604861,0.00016125886080165704,1.3914130528767903,0.6755929311116536,1.042997427781423,1.6895718495051066,-1.6895718495051066,0.23804347826086958,0.2390625,219,920,-0.254994660615921,2.7397353649139404,1.2074507832527162,2.05597239335378,1.2133254210154216,0.3120057185490926,0.0,0,1.0,1.0,0.2391304347826085,4.543478260869563,23120156.199440707,1.0,0.0,0.23753248904684454,0.03318098347299136,0.27071347251983596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036318758033354864,0.0,0.47678357688305173,0.0,0.0,False,0.0,0.0,0.0
680,65,4.595218658447266,42,True,False,idle,idle,terminated,0.0,6.499999999999993,7.254942297935484,1.9857142857142864,20,True,2.878645768359726,2.4662667300046417,2253355920.3009834,-0.01461851787372724,-8.151663062996539e-05,-0.0022708598514616504,0.0,0.0,0.036398080902271174,-0.00863778126001497,0.0027760299642256257,0.17740657991410635,0.005923160476471413,0.0009892649016200448,0.027558572161142735,0.0,0.0,0.7881224225466594,4.6481984927737585e-11,0.0,3.082460175996001e-10,2.421236648675329e-11,1.9760286254499868e-10,0.8899138569831848,0.800000011920929,0.11008615046739578,0.20000000298023224,0.9090909361839294,0.9774703741073608,0.0,0.0,0.01667863130569458,177,0.0,0.0,0.0,168,1,0.005952380952380952,1,20,20,243,0.0027760302182286978,-0.0014595526736229658,0.05631943345069881,-0.01470035221427679,0.07734410464763641,0.007476253435015678,0.017322440193250143,1.1736897951731309,1.156367354979882,-0.08267755980674987,0.06786370277404785,0.017322440193250143,0.16786370277404794,0.09999999999999762,0.09999999999999762,-0.08267755980674987,0.06786370277404793,0.01568040079711299,0.10447080435265173,0.005697169549192499,0.06501321179878367,7.254942297935484,0.017322440193250143,0.16786370277404794,0.7549422979354912,0.25,0.25,0.7942386831275721,0.75,0.0,,0,0.8369230769230769,0.16307692307692312,0.16307692307692312,0.0,0.0,0.1650943396226415,0.589622641509434,0.24528301886792453,0.1650943396226415,0.589622641509434,0.24528301886792453,0.47678406929507816,0.8497677683830265,1.5049646186828614,0.012707113549113273,0.05762369804084301,0.003111453913152218,2.16463080406189,1.0673672533035279,5.862470080852509,1.5049646186828614,-1.5049646186828614,0.16307692307692306,0.16203125,212,1300,0.8840741515159607,1.7408926486968994,2.3512138652801515,1.1931820249557494,1.2793695974349975,0.27600374579429626,0.3206039826013148,0,1.0,1.0,0.2357894736842103,4.48,20200433.305523477,1.0,0.0,0.22640441969561353,0.03647562729656883,0.2628800469921825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004880756245691377,0.0,0.4788020694255829,0.15384615384615385,1.0,False,0.0,0.0,0.0
681,132,9.085899829864502,42,True,False,idle,idle,terminated,0.0,13.199999999999969,14.073180284500115,1.9500000000000002,20,True,2.738521530417402,2.217640308724414,1999497357.8591526,-0.01606706971836916,-4.1090991325062614e-05,-0.001007911194763501,0.0,0.0,0.002769235174220471,-0.015029792024455403,-0.0012260556850234743,0.49710708949841415,0.005413913454698629,0.0012713346901615241,0.031184267528815438,0.0,0.0,0.4650233948279101,2.8744402691405213e-11,0.0,8.950159433029893e-11,1.1076825220945885e-11,0.0,0.8710180521011353,0.800000011920929,0.12898197770118713,0.20000000298023224,0.8333333134651184,0.9672042727470398,0.0,0.0,0.020312102511525154,131,0.0,0.0,0.0,124,1,0.008064516129032258,1,20,20,213,-0.0012260556686669588,-0.0016188088338822126,-0.0001081293885363352,-0.019389331340789795,0.07757309824228287,0.002945627784356475,0.006164362037724604,0.9584758215013782,0.9523114594636557,-0.09383563796227555,0.0,0.006164362037724604,0.10000000000000009,0.09999999999999679,0.09999999999999679,-0.09383563796227555,8.326672684688674e-17,0.006527172609421084,0.0,0.0028155188989381352,0.03267869297335226,14.073180284500115,0.006164362037724604,0.10000000000000009,0.8731802845001457,0.2,0.2,0.704225352112676,0.8,0.0,,0,0.9371212121212121,0.06287878787878787,0.06287878787878787,0.0,0.0,0.21084337349397592,0.5301204819277109,0.25903614457831325,0.21084337349397592,0.5301204819277109,0.25903614457831325,0.47204280592209535,0.8321049958467484,1.6487996211418738,0.017916840572769824,0.04693349192921932,0.023250896483659744,2.819792600778433,1.4133616043971136,8.019695722139799,1.6487996211418738,-1.6487996211418738,0.06287878787878788,0.06400240384615384,166,2640,-0.3342618942260742,2.2144575119018555,0.5542670901005085,0.8989845468447759,1.4378304481506348,0.1946847404424961,0.243440436038117,0,1.0,1.0,0.26267942583732,4.990909090909082,21197946.77068044,1.0,0.0,0.22629911132438518,0.03321114249381351,0.2595102538181987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017498387523225457,0.0,0.47483852532988585,0.03787878787878788,0.0,False,0.0,0.0,0.0
682,43,3.16141939163208,42,True,False,idle,idle,terminated,0.0,4.300000000000001,4.939115600585938,2.1000000000000005,20,True,2.726851805752771,2.292032625654845,2132424301.4570947,-0.015624867330432265,-0.00013416742664865605,-0.0035097591228959884,0.0,0.0,0.050205291131862895,-0.008047881593252525,0.004215740953861026,0.14415620707087876,0.00644768305987896,0.001237838819946993,0.032381302969764325,0.0,0.0,0.815776968079531,7.587241251938437e-11,0.0,3.776663329291271e-10,4.166355455081927e-11,2.7807045416272656e-10,0.8940696120262146,0.800000011920929,0.10593035072088242,0.20000000298023224,0.9166666865348816,0.9841985940933228,0.0,0.0,0.016055280342698097,188,0.0,0.0,0.0,176,1,0.005681818181818182,1,20,20,246,0.0042157405987381935,-0.0008084610453806818,0.048990802839398384,-0.030201353132724762,0.0918068066239357,0.008968403562903404,0.031422446730525376,1.1914901609614825,1.160067714230959,-0.06857755326947526,0.1868274211883545,0.031422446730525376,0.2868274211883548,0.09999999999999928,0.09999999999999928,-0.06857755326947526,0.1868274211883548,0.025719032956471575,0.21569661171335552,0.008187960887499852,0.0796291168459067,4.939115600585938,0.031422446730525376,0.2868274211883548,0.6391156005859369,0.35,0.35,0.7845528455284553,0.65,0.0,,0,0.7581395348837209,0.24186046511627912,0.24186046511627912,0.0,0.0,0.09615384615384616,0.7067307692307693,0.1971153846153846,0.09615384615384616,0.7067307692307693,0.1971153846153846,0.47787632840519534,0.8095512390136719,1.4548510154088339,0.0014421990993772245,0.07805449962615967,0.019447796046733856,1.9290461699167887,0.9665126959482829,3.9885852972666425,1.4548510154088339,-1.4548510154088339,0.24186046511627907,0.24375,208,860,-1.4451735019683838,1.6186960935592651,-1.44977658589681,1.681735634803772,0.4606678823630015,0.20192994276682535,0.0,0,1.0,1.0,0.26511627906976754,5.037209302325578,21989916.569988787,1.0,0.0,0.2063225597646385,0.03738372429343009,0.24370628405806863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006988543500575761,0.0,0.47965136717268547,0.4883720930232558,3.0,False,0.0,0.0,0.0
683,36,2.951413154602051,42,True,False,idle,idle,terminated,0.0,3.600000000000002,4.834844901561738,2.100000000000001,20,True,2.7667756193636945,2.3382666728971424,2173964905.2166457,-0.015352807855538976,-0.00022792581919152519,-0.0036227461530444994,0.0,0.0,-0.006024774364330797,-0.00951465537911836,-0.0015539429743449153,0.24118009878754182,0.022753388558754875,0.003580528858700656,0.056910389506257916,0.0,0.0,0.6755755942887447,1.602155214053269e-10,0.0,6.393418600092457e-10,6.122419932141909e-11,2.646377741943868e-10,0.8801811337471008,0.800000011920929,0.11532341688871384,0.20000000298023224,0.875,0.9736130714416504,0.0,0.02097902097902098,0.018240399658679962,143,0.0,0.0,0.0,129,4,0.031007751937984496,4,20,20,245,-0.0015539429150521755,-0.0015549802337773144,0.008791461121290922,-0.01931215077638626,0.0358375608921051,0.005757899954915047,0.024615498152044373,1.7153710563646394,1.6907555582125988,-0.075384501847956,0.16242027282714844,0.024615498152044373,0.2624202728271485,0.10000000000000026,0.10000000000000026,-0.075384501847956,0.16242027282714852,0.05391362935921404,0.3078202360222416,0.018768731161552844,0.07785845726181567,4.834844901561738,0.024615498152044373,0.2624202728271485,1.2348449015617358,0.1,0.1,0.5877551020408164,0.9,0.0,,0,0.7708333333333334,0.22916666666666663,0.22916666666666663,0.0,0.0,0.13333333333333333,0.6606060606060606,0.20606060606060606,0.13333333333333333,0.6606060606060606,0.20606060606060606,0.4832216954824549,0.8500127494335175,1.5383383274078368,0.0271823407150805,0.07223058231174946,0.022545476909726858,0.9328634202480316,0.4705171465873718,0.7351571083068847,1.5383383274078368,-1.5383383274078368,0.22916666666666666,0.23359375,165,720,-0.6428418755531311,1.7823879718780518,0.8303198397159577,2.1726180791854857,0.41210386753082273,0.13710702806711197,0.0,0,1.0,1.0,0.3251461988304091,6.177777777777779,21994410.95686063,1.0,0.0,0.22686240660587823,0.05400278832891269,0.28086519493479095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001448413050500944,0.0,0.48489952593420943,0.3333333333333333,1.25,False,0.0,0.0,0.0
684,84,5.693665981292725,42,True,False,idle,idle,terminated,0.0,8.399999999999986,9.17922608375549,1.8833333333333337,20,True,2.74301298770689,2.304822621203369,2151338718.314424,-0.015558126588482707,-6.566647915319709e-05,-0.0016807474674106224,0.0,0.0,0.010504088752784909,-0.012747717320095475,-0.00022436285673105004,0.2999133929361409,0.009200952252437956,0.0012658501300268936,0.03239970267327061,0.0,0.0,0.6572201020081235,4.148115184676726e-11,0.0,1.9294809083802938e-10,1.8962234560326863e-11,1.1503703892246067e-10,0.8882349729537964,0.800000011920929,0.11176501959562302,0.20000000298023224,0.8999999761581421,0.976190447807312,0.0,0.0,0.017009975388646126,166,0.0,0.0,0.0,159,1,0.006289308176100629,1,20,20,240,-0.00022436298604588956,-0.001563240250106901,0.0039992334321141175,-0.02052958309650421,0.08896094560623169,0.004372105468064547,0.013376552526440655,1.0114135794554444,0.9980370269290031,-0.08662344747355936,0.058654069900512695,0.013376552526440655,0.15865406990051278,0.09999999999999687,0.09999999999999687,-0.08662344747355936,0.05865406990051278,0.01714465085959501,0.1813225640130308,0.0069545779958020415,0.04941360208151217,9.17922608375549,0.013376552526440655,0.15865406990051278,0.7792260837555034,0.25,0.25,0.7625,0.75,0.0,,0,0.8827380952380952,0.11726190476190479,0.11726190476190479,0.0,0.0,0.15736040609137056,0.6091370558375635,0.233502538071066,0.15736040609137056,0.6091370558375635,0.233502538071066,0.4869970390134727,0.848476666212082,1.5302008231480917,0.0021718571272989116,0.09570029930522045,0.010778776618341606,3.4533637046813963,1.7190981964270273,2.725754940509796,1.5302008231480917,-1.5302008231480917,0.11726190476190476,0.11744791666666667,197,1680,-0.9816843271255493,1.2626829147338867,-2.181906016667684,1.2297245105107626,0.033125378734742604,0.13457157860199612,0.5043313841025034,0,1.0,1.0,0.2250626566416042,4.276190476190472,23506178.422983054,0.9976190476190477,0.0,0.2212219657923034,0.032779408703149465,0.2540013744954527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00047730305898174727,0.0,0.4884908315553773,0.13095238095238096,1.0,False,0.0,0.0,0.0
685,30,2.44437837600708,42,True,False,idle,idle,terminated,0.0,3.0000000000000013,3.914734435081482,2.225000000000001,20,True,2.8055735267681525,2.494220952343075,2329033740.34808,-0.014346449276895247,-0.0005505450536604004,-0.004474183586156721,0.0,0.0,0.09663015583267617,-0.00132709533817956,0.00953030604944967,0.08881086607177696,0.00921831281262052,0.003408117373394739,0.027697175209105133,0.0,0.0,0.8708655285331026,2.4158272604601905e-10,0.0,6.479820457983006e-10,1.1677535327603294e-10,6.185645717859955e-10,0.905977189540863,0.800000011920929,0.09337521344423294,0.20000000298023224,0.9444444179534912,0.9795000195503235,0.0,0.0,0.013909378089010715,193,0.0,0.0,0.0,181,2,0.011049723756906077,2,20,20,259,0.009530305862426758,0.0012706771376542747,0.05811100434511895,-0.02117168717086315,0.10356522351503372,0.013606353662908077,0.043873064120610976,1.6189571590820944,1.5750840949614848,-0.05612693587938958,0.26987195014953613,0.043873064120610976,0.369871950149536,0.10000000000000098,0.10000000000000098,-0.05612693587938958,0.269871950149536,0.04955300673998847,0.3568743709976299,0.01733424678160264,0.08471338030342426,3.914734435081482,0.043873064120610976,0.369871950149536,0.9147344350814808,0.4,0.4,0.7799227799227799,0.6,0.0,,0,0.635,0.365,0.365,0.0,0.0,0.1187214611872146,0.7351598173515982,0.1461187214611872,0.1187214611872146,0.7351598173515982,0.1461187214611872,0.4938323424374304,0.8407321035861968,1.455808734893799,0.018306931923143567,0.09770934879779816,0.01778581738471985,3.1525043725967405,1.5765682935714722,6.430546522140503,1.455808734893799,-1.455808734893799,0.365,0.360546875,219,600,2.091942310333252,1.0288821458816528,1.5544386029243469,1.1986104011535645,-0.008721052017062903,0.19172478914260865,0.0016339868307113647,0,1.0,1.0,0.28947368421052644,5.5,23305858.48045551,1.0,0.0,0.21427552828506327,0.04253893553416471,0.25681446381922807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014891202285757389,0.0,0.4944696670522292,0.7333333333333333,3.0,False,0.0,0.0,0.0
686,33,2.4535439014434814,42,True,False,idle,idle,terminated,0.0,3.3000000000000016,3.6803536105155956,1.8916666666666675,20,True,2.8257667348577007,2.3787009211834524,2111688239.5180538,-0.015112792671399505,-0.00015727370108336756,-0.004033327458283318,0.0,0.0,0.19800036243685468,-0.004803446957557543,0.019319691547929722,0.059761606186286335,0.004930605881222864,0.0006219187407626593,0.015949277702884134,0.0,0.0,0.918736591488844,7.854127764828078e-11,0.0,3.7012025111415814e-10,5.0453755756629803e-11,3.372902110387874e-10,0.9087856411933899,0.800000011920929,0.09121441096067429,0.20000000298023224,0.9411764740943909,0.9851166814565658,0.0,0.0,0.013309979811310768,200,0.0,0.0,0.0,192,0,0.0,0,20,20,243,0.019319690763950348,0.0003910522209480405,0.11787853688001629,-0.013587997294962406,0.1414172351360321,0.023173738270998,0.04644365187847286,1.1416525298176377,1.0952088779391667,-0.05355634812152777,0.42717623710632324,0.04644365187847286,0.5271762371063233,0.1000000000000008,0.1000000000000008,-0.053556348121527764,0.42717623710632335,0.044516852430084984,0.27624724197412365,0.015516055434795197,0.08498723080557508,3.6803536105155956,0.04644365187847286,0.5271762371063233,0.380353610515594,0.6,0.6,0.8518518518518519,0.4,0.0,,0,0.6681818181818182,0.3318181818181818,0.3318181818181818,0.0,0.0,0.0867579908675799,0.7853881278538812,0.1278538812785388,0.0867579908675799,0.7853881278538812,0.1278538812785388,0.4915435280971844,0.8564564317464828,1.2593808889389038,0.0068476942949928345,0.06054307138547301,-0.003970901574939489,3.5924909353256225,1.7771619439125061,4.151144742965698,1.2593808889389038,-1.2593808889389038,0.33181818181818185,0.331640625,219,660,2.5144290924072266,1.7515308856964111,2.609394836425781,1.5850509524345398,0.09494702201336622,0.24397152066230773,0.0,0,1.0,1.0,0.24210526315789488,4.599999999999997,21592274.560008872,1.0,0.0,0.2132080442785309,0.0422091462847022,0.2554171905632331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001246874526682374,0.0,0.4920816672182727,1.121212121212121,5.0,False,0.0,0.0,0.0
687,29,2.2746596336364746,42,True,False,idle,idle,terminated,0.0,2.9000000000000012,3.338528554439545,1.9777777777777783,20,True,2.6851938883693216,2.2575370371459944,2082365329.046927,-0.015777380016146612,-0.0002580253670558978,-0.004787146451900243,0.0,0.0,0.08016636659285513,-0.004584361673866498,0.007558200491898865,0.10717809787988047,0.007112763669136242,0.0017528048394288053,0.03251980052847825,0.0,0.0,0.8514365330830763,1.1195909477290655e-10,0.0,4.598915179232497e-10,7.171380156378859e-11,3.679669013934016e-10,0.9093226790428162,0.800000011920929,0.09067729860544205,0.20000000298023224,0.949999988079071,0.9870129823684692,0.0,0.0,0.013544121757149696,205,0.0,0.0,0.0,199,2,0.010050251256281407,2,20,20,249,0.007558200508356094,-0.0010828671511262655,0.08190325200557705,-0.013297172263264656,0.10325297713279724,0.013608656823635101,0.05218416055728677,1.2879214183009893,1.2357372577437042,-0.047815839442713705,0.3610546588897705,0.05218416055728677,0.46105465888977015,0.10000000000000095,0.10000000000000095,-0.0478158394427137,0.3610546588897702,0.03866507250411633,0.277669956993367,0.01278250385142889,0.08353431897301182,3.338528554439545,0.05218416055728677,0.46105465888977015,0.43852855443954386,0.25,0.25,0.8755020080321285,0.75,0.0,,0,0.6086206896551725,0.39137931034482754,0.39137931034482754,0.0,0.0,0.09691629955947137,0.7973568281938326,0.10572687224669604,0.09691629955947137,0.7973568281938326,0.10572687224669604,0.47068966595952255,0.8149476289749145,1.2916348218917846,0.016238115984015165,0.07095964513719082,0.02637231759727001,1.4689680933952332,0.7453567802906036,1.675864863395691,1.2916348218917846,-1.2916348218917846,0.3913793103448276,0.385546875,227,580,-1.6124929189682007,1.9689946174621582,-1.7331032276153564,2.2681630849838257,0.2663237303495407,0.21228980869054795,0.0,0,1.0,1.0,0.2631578947368422,4.999999999999998,22322476.84989209,1.0,0.0,0.2150363290088169,0.04030187495036674,0.2553382039591837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001047049514713117,0.0,0.47230678783761787,1.103448275862069,3.599999999999998,False,0.0,0.0,0.0
