episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local,on_task_rate,has_task_available_rate
32,200,28.446921586990356,20.0,-6.283609390258789,-1257.7219847597944,-3.186609256267551,6.283609390258789,0.0,0.0,0.3488372093023256,0.0,0.0,0,25.83328628540039,20.000000000000018,0.0803987131354506,0.3806772783118021,0.0,0.0,20,1.0,0.1782178217821782,0.3762376237623762,0.4455445544554455,0.1782178217821782,0.3762376237623762,0.4455445544554455,0.4882118758345605,0.755,5.0,0.4876650032392161,0.8475555837154388,1.264484773399327e-12,4.2290779020959226e-07,4.0434310903947335e-06,4.2290779020959226e-07,0.1357142857142857,0.5,0.5,147,36,15.660117606483183,0.0,1.0,0.0,0.9495,0.0,0.0,-0.1075821295380592,1.6007286310195925,2.2156121730804443,0.0353921428322792,0.1000000014901161,2.4322495460510254,0.0505,0.0,0,True,0.0003,1.4,1.7,0.05049999999999999,0.05049999999999999
33,200,28.308001279830933,20.0,-8.260978698730469,-1653.1956687188929,-0.4824395701289177,8.260978698730469,0.0,0.0,0.2813238770685579,0.0,0.0,0,24.633319854736328,20.000000000000018,0.0717038385303717,0.6823321714356344,0.0,0.0,20,1.0,0.1694915254237288,0.3220338983050847,0.5084745762711864,0.1694915254237288,0.3220338983050847,0.5084745762711864,0.4930462292691227,0.4,3.0,0.4951792556362884,0.8665266036987304,2.7654911780722324e-12,3.9730071330266774e-05,1.0025942174252124e-05,3.9730071330266774e-05,0.168141592920354,0.5,0.5,128,30,12.065104607896068,0.0,1.0,0.0,0.95575,0.0,0.0,0.5150216817855835,3.6291699409484863,2.326409101486206,0.0685590356588363,0.125,2.740455865859986,0.04425,0.0,0,True,0.0003,1.4,1.7,0.04425000000000001,0.04425000000000001
34,200,25.693193435668945,20.0,-5.739649772644043,-1148.9299329935634,-1.357480788230896,5.739649772644043,0.05,0.05,0.4113475177304964,8.799999999999985,8.799999999999985,1,25.168201541900636,20.000000000000018,0.100345546971537,0.425993236805751,0.0,0.0,19,0.95,0.2105263157894736,0.4035087719298245,0.3859649122807017,0.2105263157894736,0.4035087719298245,0.3859649122807017,0.48829396600998,0.72,4.0,0.4878872489114398,0.8541232049465179,1.9794890553093136e-12,3.338249484841031e-06,4.9390441745345015e-06,3.338249484841031e-06,0.1592356687898089,0.5,0.5,155,48,18.08843912232117,0.0,1.0,0.0,0.943,0.0,0.0,-0.1398967057466507,1.820561170578003,1.997035264968872,0.0466937497258186,0.0,1.24310302734375,0.057,0.0,0,True,0.0003,1.4,1.7,0.05700000000000005,0.05700000000000005
35,200,28.50165319442749,20.0,-8.103148460388184,-1621.629750045401,-2.635306704044342,8.103148460388184,0.0,0.0,0.1926829268292683,0.0,0.0,0,23.954771041870117,20.000000000000018,0.0485312106701787,0.0876203795239117,0.0,0.0,20,1.0,0.1913043478260869,0.3565217391304348,0.4521739130434782,0.1913043478260869,0.3565217391304348,0.4521739130434782,0.4940456445413874,0.255,1.0,0.491948309400457,0.8632463485002517,1.9360218289632417e-11,2.9352702224371827e-08,2.2382546376320533e-06,2.9352702224371827e-08,0.0714285714285714,0.5,0.5,88,22,8.269374223111651,0.0,1.0,0.0,0.97125,0.0,0.0,-0.3754720389842987,2.0995664596557617,2.1507086753845215,0.0394093990325927,0.0,2.8037891387939453,0.02875,0.0,0,True,0.0003,1.4,1.7,0.028750000000000053,0.028750000000000053
36,200,26.326986074447632,20.0,-4.79206657409668,-959.4133716350811,-0.1649525538086891,4.79206657409668,0.05,0.05,0.4757505773672055,7.699999999999989,7.699999999999989,1,24.782579135894775,20.000000000000018,0.0877644881772327,0.4171801619664165,0.0,0.0,19,0.95,0.2230769230769231,0.4192307692307692,0.3576923076923077,0.2230769230769231,0.4192307692307692,0.3576923076923077,0.4853913139998912,0.895,3.049999999999983,0.4840915038214101,0.8580852925777436,4.982220961746027e-13,2.1967202368244873e-08,3.593122528400272e-06,2.1967202368244873e-08,0.1284916201117318,0.5,0.5,179,58,22.65767255741698,0.0,1.0,0.0,0.935,0.0,0.0,-0.4125730395317077,1.4227747917175293,1.9229599237442017,0.0568988434970378,0.1578947305679321,1.14546000957489,0.065,0.0,0,True,0.0003,1.4,1.7,0.06499999999999995,0.06499999999999995
37,200,26.55521321296692,20.0,-11.867592811584473,-2374.5184511481693,-3.2155599951744094,11.867592811584473,0.0,0.0,0.3706467661691542,0.0,0.0,0,25.023365020751953,20.000000000000018,0.0917461761828955,0.3756028660334626,0.0,0.0,20,1.0,0.3080568720379147,0.3459715639810427,0.3459715639810427,0.3080568720379147,0.3459715639810427,0.3459715639810427,0.4855887803081423,0.555,4.0,0.484513111116983,0.8528930127620697,4.5916251703581594e-11,0.0001995268692553,2.3120568585e-05,0.0001995268692553,0.2352941176470588,0.5,0.5,118,65,14.719179551127676,0.0,1.0,0.0,0.94725,0.0,0.0,-0.0986249670386314,1.6940937638282776,1.9118232131004331,0.0176790368277579,0.1217948757112026,2.8315389156341553,0.05275,0.0,0,True,0.0003,1.4,1.7,0.052749999999999964,0.052749999999999964
38,200,29.868654251098633,20.0,-5.2101006507873535,-1043.0201628874038,-1.8548591375350951,5.2101006507873535,0.0,0.0,0.2320574162679425,0.0,0.0,0,24.822803497314453,20.000000000000018,0.0518882446747391,0.4129821943744697,0.0,0.0,20,1.0,0.1734104046242774,0.3872832369942196,0.4393063583815029,0.1734104046242774,0.3872832369942196,0.4393063583815029,0.4819236608056817,0.56,4.0,0.4807739370584351,0.8517313957214351,8.720090188124585e-12,8.832085685028799e-09,1.0890036037380924e-06,8.832085685028799e-09,0.3418803418803419,0.5,0.5,103,30,11.534270922196429,0.0,1.0,0.0,0.95675,0.0,0.0,-0.0857879444956779,2.3182003498077393,2.2190120220184326,0.0245707742869853,0.0,2.2359910011291504,0.04325,0.0,0,True,0.0003,1.4,1.7,0.04325000000000001,0.04325000000000001
39,200,27.87085795402527,20.0,-6.048447132110596,-1210.6894953677,-3.993956637382507,6.048447132110596,0.05,0.05,0.363855421686747,10.699999999999978,10.699999999999978,1,24.439794254302974,20.000000000000018,0.1125744640449965,0.5617988384540278,0.0,0.0,19,0.95,0.2290748898678414,0.3656387665198238,0.4052863436123348,0.2290748898678414,0.3656387665198238,0.4052863436123348,0.4943424108496401,0.65,5.0,0.4941121120593922,0.8573275506496429,2.994601636975569e-12,5.165092220593685e-09,1.4783015558350598e-06,5.165092220593685e-09,0.2980132450331126,0.5,0.5,130,52,15.808514458669588,0.0,1.0,0.0,0.94325,0.0,0.0,0.1466700583696365,1.464586853981018,2.0479676723480225,0.0372816212475299,0.0,1.9999419450759888,0.05675,0.0,0,True,0.0003,1.4,1.7,0.05674999999999997,0.05674999999999997
40,200,26.95572304725647,20.0,-6.378027439117432,-1276.6054102831986,-1.3425383508205413,6.378027439117432,0.0,0.0,0.4265402843601896,0.0,0.0,0,23.999502182006836,20.000000000000018,0.1168218116728204,0.4865633997907755,0.0,0.0,20,1.0,0.2592592592592592,0.382716049382716,0.3580246913580246,0.2592592592592592,0.382716049382716,0.3580246913580246,0.4863559910336044,0.775,4.049999999999983,0.4806165987160214,0.8508493065834045,6.132502817189633e-13,6.181786993408869e-09,5.002567377232481e-06,6.181786993408869e-09,0.2077922077922078,0.2666666805744171,0.5,148,63,17.790626638382154,0.0,1.0,0.0,0.93925,0.0,0.0,-0.0441252782475203,1.5100738406181335,1.9995948672294617,0.0106033864431083,0.078947365283966,1.7325932383537292,0.06075,0.0,0,True,0.0003,1.4,1.7,0.06074999999999997,0.06074999999999997
41,200,29.18460512161255,20.0,-9.29970359802246,-1860.94069522055,-0.8282654494047186,9.29970359802246,0.0,0.0,0.4357142857142857,0.0,0.0,0,23.76947593688965,20.000000000000018,0.1053381366309877,0.9921386270336636,0.0,0.0,20,1.0,0.225296442687747,0.3675889328063241,0.4071146245059288,0.225296442687747,0.3675889328063241,0.4071146245059288,0.4914546843305579,0.79,6.0,0.4896558155303384,0.8495428085327148,1.7596459879476445e-11,5.64470410608907e-05,7.846258995414246e-06,5.64470410608907e-05,0.2034883720930232,0.5,0.5,161,57,18.571159730811782,0.0,1.0,0.0,0.93675,0.0,0.0,-0.299274206161499,1.5623859167099,2.283376693725586,0.0406876876950264,0.1428571492433548,1.129001259803772,0.06325,0.0,0,True,0.0003,1.4,1.7,0.06325000000000003,0.06325000000000003
42,200,27.344421863555908,20.0,-6.923418998718262,-1385.6839709041285,-2.6499702930450484,6.923418998718262,0.05,0.05,0.4123222748815165,8.999999999999984,8.999999999999984,1,23.72108850479126,20.000000000000018,0.1275402698296242,1.0543321503712766,0.0,0.0,19,0.95,0.2473867595818815,0.4390243902439024,0.313588850174216,0.2473867595818815,0.4390243902439024,0.313588850174216,0.4849491874849773,1.315,8.0,0.4884025364032452,0.8753277242183686,1.3132512872299218e-11,3.4262244298588485e-05,6.274631232372485e-06,3.4262244298588485e-05,0.4175257731958763,0.3217312395572662,0.5,135,71,17.557250841911536,0.0,1.0,0.0,0.92825,0.0,0.0,-0.1487842202186584,1.3762102127075195,1.8503570556640625,0.0287483502179384,0.1363636404275894,1.3238176107406616,0.07175,0.0,0,True,0.0003,1.4,1.7,0.07174999999999998,0.07174999999999998
43,200,27.23155617713928,20.0,-7.177740573883057,-1436.548055614171,-2.343326115608217,7.177740573883057,0.1,0.1,0.4377990430622009,9.499999999999982,9.499999999999982,2,24.638546562194826,20.000000000000018,0.1173478972905532,1.137855432801113,0.0,0.0,18,0.9,0.2664092664092664,0.4285714285714285,0.305019305019305,0.2664092664092664,0.4285714285714285,0.305019305019305,0.4861801259123022,1.1,7.049999999999983,0.4897351829729982,0.8604676753282546,4.732945589266957e-12,0.0001995262427954,1.2662204426305834e-05,0.0001995262427954,0.2606060606060606,0.3333333432674408,0.5,147,69,19.372050180584527,0.0,1.0,0.0,0.93525,0.0,0.0,0.0018906996895869,1.4380163351694744,1.947252829869588,-0.0117948837578296,0.0925925932824611,1.6141817569732666,0.06475,0.0,0,True,0.0003,1.4,1.7,0.06474999999999997,0.06474999999999997
44,200,23.746846914291385,20.0,-0.9900177717208862,-199.0035480321293,-0.1085406567901374,0.9906678199768066,0.15,0.15,0.6461187214611872,6.399999999999994,8.289999999999987,3,24.291863441467285,20.000000000000018,0.1758496720399066,1.2540997708836583,0.0,0.0,17,0.85,0.3210227272727273,0.3835227272727273,0.2954545454545454,0.3210227272727273,0.3835227272727273,0.2954545454545454,0.481715671970509,1.215,6.0,0.4843389306520936,0.8463414311408997,0.0,2.425403549874416e-11,9.187952798583865e-08,2.425403549874416e-11,0.2079646017699115,0.5,0.5,192,113,28.49387195162545,0.0,1.0,0.0,0.912,0.0,0.0,-0.3997398018836975,1.2310559749603271,1.8075281381607056,0.0382902175188064,0.0,2.7778286933898926,0.088,0.3888888955116272,0,True,0.0003,1.4,1.7,0.08799999999999997,0.08799999999999997
45,200,26.149604320526123,20.0,-4.8514018058776855,-971.280337885835,-2.5016865849494936,4.8514018058776855,0.05,0.05,0.4399038461538461,10.29999999999998,10.749999999999975,2,24.520234966278075,20.000000000000018,0.0790917311849632,0.3877298609199859,0.0,0.0,19,0.95,0.2415254237288135,0.4703389830508475,0.288135593220339,0.2415254237288135,0.4703389830508475,0.288135593220339,0.4807918142324779,0.88,4.0,0.4817498912181432,0.8457785367965699,1.6607293882101026e-13,7.381034589082327e-10,2.2457529667008203e-06,7.381034589082327e-10,0.1739130434782608,0.5,0.5,151,57,17.583392026232335,0.0,1.0,0.0,0.941,0.0,0.0,0.0614607855677604,1.396842181682587,1.9274795949459076,0.02576849097386,0.1129148667678237,1.4755189418792725,0.059,0.0,0,True,0.0003,1.4,1.7,0.05900000000000005,0.05900000000000005
46,200,26.498981952667236,20.0,-4.451225757598877,-891.245131798641,-1.238649621605881,4.451225757598877,0.1,0.1,0.4721549636803874,4.849999999999999,5.0749999999999975,2,24.06037006378174,20.000000000000018,0.0963082414445244,0.460810378507176,0.0,0.0,18,0.9,0.2151394422310757,0.4741035856573705,0.3107569721115538,0.2151394422310757,0.4741035856573705,0.3107569721115538,0.4804449650623137,1.225,8.0,0.4819415134266506,0.8417706429958343,4.913627447630797e-12,2.755834305201427e-09,2.795567525026854e-06,2.755834305201427e-09,0.1724137931034483,0.5,0.5,167,54,19.551322126658267,0.0,1.0,0.0,0.93725,0.0,0.0,-0.1372360574702421,1.2074224551518755,1.9958762327829995,0.0286314447099963,0.108333334326744,1.7283353606859844,0.06275,0.0708333353201548,0,True,0.0003,1.4,1.7,0.06274999999999997,0.06274999999999997
47,200,28.049792289733887,20.0,-9.065696716308594,-1814.1394827214947,-2.622969353199005,9.065696716308594,0.0,0.0,0.284313725490196,0.0,0.0,0,25.380210876464844,20.000000000000018,0.0565533398923545,0.2565674248169922,0.0,0.0,20,1.0,0.2055555555555555,0.4277777777777777,0.3666666666666666,0.2055555555555555,0.4277777777777777,0.3666666666666666,0.4801142002245178,0.715,6.0,0.4799775498607907,0.8580064415931702,9.136290248651369e-12,9.994813751745807e-07,4.029177944175899e-06,9.994813751745807e-07,0.282051282051282,0.4545454680919647,0.5,110,37,12.36312601759954,0.0,1.0,0.0,0.955,0.0,0.0,0.0806215181946754,1.6643933057785034,1.9456075429916384,0.0711207017302513,0.1666666716337204,1.7644593715667725,0.045,0.0,0,True,0.0003,1.4,1.7,0.04500000000000004,0.04500000000000004
48,200,24.371946334838867,20.0,-4.628161430358887,-926.632267837393,-0.7408239752054216,4.628161430358887,0.15,0.15,0.5777262180974478,7.499999999999989,10.759999999999977,3,22.884690952301025,20.000000000000018,0.1323527037679065,0.5179797174740505,0.0,0.0,17,0.85,0.2668918918918919,0.4459459459459459,0.2871621621621621,0.2668918918918919,0.4459459459459459,0.2871621621621621,0.4818578187842504,1.085,6.0,0.4806690517415311,0.8557821631431579,1.1667729093002913e-13,1.6480126485696161e-09,1.2195472436360433e-06,1.6480126485696161e-09,0.1044776119402985,0.5,0.5,196,79,25.00752195436896,0.0,1.0,0.0,0.926,0.0,0.0,0.5317884683609009,1.4561084508895874,1.8688346147537231,0.0365960039198398,0.2105263173580169,2.4251832962036133,0.074,0.0,0,True,0.0003,1.4,1.7,0.07399999999999995,0.07399999999999995
49,200,26.482398509979248,20.0,-3.5739691257476807,-715.7938117871994,-0.9865103960037231,3.5739691257476807,0.0,0.0,0.4568181818181818,0.0,0.0,0,23.676305770874023,20.000000000000018,0.1503803237229378,1.10544019405105,0.0,0.0,20,1.0,0.2474226804123711,0.422680412371134,0.3298969072164948,0.2474226804123711,0.422680412371134,0.3298969072164948,0.4767738513350487,1.0,5.0,0.4787745390111416,0.8383593916893005,0.0,1.002888933010457e-09,2.929720949396142e-06,1.002888933010457e-09,0.2893401015228426,0.3446120738983154,0.5,162,72,20.55515132083844,0.0,1.0,0.0,0.92725,0.0,0.0,0.3239095211029053,1.5982471704483032,1.8790624141693115,0.0477937906980514,0.0588235296308994,1.5262690782546997,0.07275,0.0,0,True,0.0003,1.4,1.7,0.07274999999999998,0.07274999999999998
50,200,25.70744037628174,20.0,-3.994840621948242,-799.9681660743915,-0.0648610949516296,3.994840621948242,0.05,0.05,0.5280373831775701,8.099999999999987,8.099999999999987,1,24.765445899963375,20.000000000000018,0.0979293959480997,0.7198074342811636,0.0,0.0,19,0.95,0.2206405693950178,0.4341637010676156,0.3451957295373665,0.2206405693950178,0.4341637010676156,0.3451957295373665,0.4825821721611428,0.915,4.049999999999983,0.4874411603152791,0.8542047441005707,0.0,2.1796732994516777e-06,6.044148449291242e-06,2.1796732994516777e-06,0.1212121212121212,0.5,0.5,195,62,21.147138361599986,0.0,1.0,0.0,0.92975,0.0,0.0,-0.2713827863335609,1.0691962838172913,1.8871843814849856,0.0203838748857378,0.125,1.378972351551056,0.07025,0.0,0,True,0.0003,1.4,1.7,0.07025000000000003,0.07025000000000003
51,200,22.235549449920654,20.0,-3.5213379859924316,-705.2675765546842,-0.0009060401323949,3.5213379859924316,0.2,0.2,0.7210401891252955,9.099999999999984,11.219999999999976,4,22.187398815155028,20.000000000000018,0.1644874614714203,1.471291639239045,0.0,0.0,16,0.8,0.2711864406779661,0.4576271186440678,0.2711864406779661,0.2711864406779661,0.4576271186440678,0.2711864406779661,0.4787342725772178,1.56,9.0,0.4800811972679615,0.850778603553772,0.0,5.004507031003407e-10,2.885129646301721e-08,5.004507031003407e-10,0.1178861788617886,0.5,0.5,229,96,30.149462241959775,0.0,1.0,0.0,0.9115,0.0,0.0,-0.0263177100569009,1.1289228200912476,1.7195500135421753,0.0266607590019702,0.2000000029802322,1.362470030784607,0.0885,0.0,0,True,0.0003,1.4,1.7,0.08850000000000002,0.08850000000000002
52,200,22.097212553024292,20.0,-2.3010408878326416,-461.2082107604009,-0.3494574323296547,2.3010408878326416,0.25,0.25,0.6105769230769231,6.179999999999994,7.779999999999988,5,22.795811557769778,20.000000000000018,0.156434857516415,1.2025312537183632,0.0,0.0,15,0.75,0.2649842271293375,0.4700315457413249,0.2649842271293375,0.2649842271293375,0.4700315457413249,0.2649842271293375,0.4813217121685156,1.33,8.0,0.4795987045681224,0.8501845479011536,0.0,1.7193768145351547e-10,4.5829115151718725e-06,1.7193768145351547e-10,0.1945701357466063,0.5,0.5,190,84,25.1702398538176,0.0,1.0,0.0,0.92075,0.0,0.0,0.1808857172727584,0.9634548425674438,1.6757911443710327,0.0699599832296371,0.050000000745058,1.3028156757354736,0.07925,0.050000000745058,0,True,0.0003,1.4,1.7,0.07925000000000004,0.07925000000000004
53,200,24.62425923347473,20.0,-2.733245611190796,-547.6491013721461,-0.0008976236276794,2.733245611190796,0.1,0.1,0.4869358669833729,6.449999999999993,6.674999999999992,2,24.52918910980225,20.000000000000018,0.1222487490836252,0.7549528037608222,0.0,0.0,18,0.9,0.2706766917293233,0.4210526315789473,0.3082706766917293,0.2706766917293233,0.4210526315789473,0.3082706766917293,0.478539119908819,0.92,5.0,0.4758394159184489,0.844608998298645,0.0,6.7980187479221795e-09,2.2367926248989538e-06,6.7980187479221795e-09,0.1714285714285714,0.5,0.5,164,72,20.80117425402676,0.0,1.0,0.0,0.9335,0.0,0.0,-0.2435396462678909,1.1903606802225113,1.7971592247486117,-0.0048540392890572,0.124108737334609,1.4081686735153198,0.0665,0.4665032774209976,0,True,0.0003,1.4,1.7,0.0665,0.0665
54,200,26.731093883514404,20.0,-4.571282863616943,-915.256640906862,-1.7779956758022313,4.571282863616943,0.05,0.05,0.4626506024096385,7.29999999999999,7.29999999999999,1,24.175677585601807,20.000000000000018,0.0973466750122268,0.4586857561020954,0.0,0.0,19,0.95,0.2370689655172413,0.4396551724137931,0.3232758620689655,0.2370689655172413,0.4396551724137931,0.3232758620689655,0.4839408879657858,0.95,6.049999999999983,0.4839149545561348,0.8547434508800507,2.0590331739969714e-12,6.790000034451177e-10,2.554496916218341e-07,6.790000034451177e-10,0.0764331210191082,0.5,0.5,165,55,19.257205926251213,0.0,1.0,0.0,0.942,0.0,0.0,0.1038866862266634,1.303594132264455,2.0505547324816384,0.0010560738543669,0.1071986171106497,2.0490390261014304,0.058,0.3025824402769406,0,True,0.0003,1.4,1.7,0.05800000000000005,0.05800000000000005
55,200,25.56090831756592,20.0,-5.941524028778076,-1189.304818529707,-3.226825284957887,5.941524028778076,0.2,0.2,0.466183574879227,8.124999999999988,10.21499999999998,4,25.002085781097417,20.000000000000018,0.0938028997966187,0.411823254109485,0.0,0.0,16,0.8,0.2338709677419354,0.4959677419354839,0.2701612903225806,0.2338709677419354,0.4959677419354839,0.2701612903225806,0.4794197032046504,1.005,5.0,0.4791785427207316,0.8518459856510161,6.043014613016373e-12,0.0001995262427954,1.218216220877366e-05,0.0001995262427954,0.1834319526627219,0.5,0.5,159,58,18.464738089790423,0.0,1.0,0.0,0.938,0.0,0.0,0.1800698041915893,1.1966886520385742,1.877193808555603,0.0260648690164089,0.0625,1.9922075271606443,0.062,0.0,0,True,0.0003,1.4,1.7,0.062000000000000055,0.062000000000000055
56,200,28.16508388519287,20.0,-12.630226135253906,-2527.045098361359,-7.559697389602669,12.630226135253906,0.05,0.05,0.3133640552995391,6.399999999999993,6.399999999999993,1,25.203490352630617,20.000000000000018,0.0891328066168291,0.5731802117514149,0.0,0.0,19,0.95,0.2222222222222222,0.4497354497354497,0.328042328042328,0.2222222222222222,0.4497354497354497,0.328042328042328,0.477474159121979,0.685,4.049999999999983,0.4743771495261029,0.8534656226634979,5.814935165326939e-11,1.0792334194320528e-06,4.2520678107393906e-06,1.0792334194320528e-06,0.2049180327868852,0.5,0.5,122,42,13.864789530888546,0.0,1.0,0.0,0.95275,0.0,0.0,0.2315727472305297,1.476318359375,1.7718839645385742,0.0811033099889755,0.125,2.41019058227539,0.04725,0.0,0,True,0.0003,1.4,1.7,0.047250000000000014,0.047250000000000014
57,200,27.343443632125854,20.0,-8.09988021850586,-1620.9761641840407,-4.975599884986877,8.09988021850586,0.05,0.05,0.3076923076923077,5.999999999999995,5.999999999999995,1,24.335150623321532,20.000000000000018,0.0661016269827868,0.1726183412362388,0.0,0.0,19,0.95,0.2677595628415301,0.4207650273224044,0.3114754098360656,0.2677595628415301,0.4207650273224044,0.3114754098360656,0.4739154600532492,0.585,3.0,0.4735565837738725,0.8463098764419557,1.143849771845229e-11,2.5722190599708096e-08,5.121880349179264e-06,2.5722190599708096e-08,0.2068965517241379,0.5,0.5,110,49,12.927903936285782,0.0,1.0,0.0,0.95425,0.0,0.0,0.0922979243099689,1.348218822479248,1.7733759880065918,0.0163013443350791,0.14222222417593,2.4626908779144285,0.04575,0.0666666686534881,0,True,0.0003,1.4,1.7,0.04574999999999996,0.04574999999999996
